"Prov","cn","Aou","BCR","n.routes","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst","st_abrev"
2,"Kentucky Warbler",6770,29,5,15210.31,15105.5,0.270128556664418,9561.8,19987.7,8960.2,22963.25,15200,15100,9560,20000,8960,23000,"AL"
2,"Northern Parula",6480,28,21,108644.49,100596,0.419247194189762,63842.3,167532.2,38235.175,215279.725,109000,101000,63800,168000,38200,215000,"AL"
2,"Brown Thrasher",7050,27,57,140431.36,133216,0.293161593220054,95096.2,198763.6,85983,232444.425,140000,133000,95100,199000,86000,232000,"AL"
2,"Belted Kingfisher",3900,29,5,630.84,550,0.562220646232839,273,1095.3,165.6,1604.2,631,550,273,1100,166,1600,"AL"
2,"Red-bellied Woodpecker",4090,28,21,222336.77,208131,0.297604965486226,149572.9,329006.7,130255.75,357003.325,222000,208000,150000,329000,130000,357000,"AL"
2,"Eastern Whip-poor-will",4171,28,21,35144.32,28111,0.72342487796394,9545.4,74431.1,4634.925,92451.65,35100,28100,9550,74400,4630,92500,"AL"
2,"House Sparrow",6882,24,6,19739.9,19059.5,0.270295001552898,13266.5,26724.1,11490.05,31518.85,19700,19100,13300,26700,11500,31500,"AL"
2,"Common Yellowthroat",6810,29,5,25141.93,23550,0.285973698481456,17051.6,35889.8,14675.15,41346.575,25100,23600,17100,35900,14700,41300,"AL"
2,"House Sparrow",6882,28,21,116888.01,117142,0.360234533533848,64467.4,164216.8,42223,210904.6,117000,117000,64500,164000,42200,211000,"AL"
2,"Great Horned Owl",3750,28,21,3605.32,3193.5,0.593107057702039,1350.9,6341,710.05,8485.44999999999,3610,3190,1350,6340,710,8490,"AL"
2,"Red-tailed Hawk",3370,29,5,662.53,664.5,0.329295227013233,387.5,950.2,292.95,1124.325,663,664,388,950,293,1120,"AL"
2,"Red-headed Woodpecker",4060,28,21,15565.49,14277,0.351456789894245,9804.4,21992.3,8187.3,28409.175,15600,14300,9800,22000,8190,28400,"AL"
2,"American Goldfinch",5290,29,5,5691.42,5576.5,0.405300902746592,2896.9,8430.1,1727.45,10581.225,5690,5580,2900,8430,1730,10600,"AL"
2,"American Robin",7610,29,5,23275.94,19906,0.452837160308775,11787.3,38510,9894.3,46385.125,23300,19900,11800,38500,9890,46400,"AL"
2,"Horned Lark",4740,24,6,717.76,593.5,0.88202191116776,60,1532.1,0,2169.475,718,594,60,1530,0,2170,"AL"
2,"Wood Thrush",7550,24,6,55035.13,50415.5,0.40283777369478,28642,83964,21239.35,98680.875,55000,50400,28600,84000,21200,98700,"AL"
2,"Black Vulture",3260,27,57,46925.91,45635.5,0.254000314148617,33757,62457.9,27805.675,70451.525,46900,45600,33800,62500,27800,70500,"AL"
2,"Gray Catbird",7040,24,6,1206.1,1146.5,0.444801768458569,575.7,1871.6,368.025,2402.85,1210,1150,576,1870,368,2400,"AL"
2,"Chipping Sparrow",5600,27,57,392514.07,383062,0.267826526769791,254406,547669.6,241403.475,599464.975,393000,383000,254000,548000,241000,599000,"AL"
2,"Blue Grosbeak",5970,29,5,53534.29,50628.5,0.233792498461578,38599.3,69909.4,35486.075,77643.575,53500,50600,38600,69900,35500,77600,"AL"
2,"Black-and-white Warbler",6360,27,57,53614.66,51591.5,0.338918569223103,33539.4,74248.9,29075.325,92573.725,53600,51600,33500,74200,29100,92600,"AL"
2,"Carolina Chickadee",7360,24,6,35774.22,34417.5,0.260907055190033,24865.8,47338,21024.025,57098.325,35800,34400,24900,47300,21000,57100,"AL"
2,"Eastern Meadowlark",5010,28,21,161345.48,142619.5,0.361197909347099,98210.9,238826.5,92832,279273.075,161000,143000,98200,239000,92800,279000,"AL"
2,"Eastern Meadowlark",5010,27,57,139395.08,128821.5,0.305845153230059,91697.3,199112.1,78876.95,234010.6,139000,129000,91700,199000,78900,234000,"AL"
2,"Yellow-billed Cuckoo",3870,29,5,19344.33,18468.5,0.300532256463401,11633.2,26400.2,10262.45,33466.75,19300,18500,11600,26400,10300,33500,"AL"
2,"Wood Thrush",7550,29,5,68951.83,66172.5,0.32110216975558,45267.8,101823.5,36785.6,113161.275,69000,66200,45300,102000,36800,113000,"AL"
2,"Yellow-billed Cuckoo",3870,28,21,77655.48,71095.5,0.294086049672363,51946.8,109530.4,49184.975,128512.95,77700,71100,51900,110000,49200,129000,"AL"
2,"Dickcissel",6040,27,57,10068.43,7197,1.03993637718748,383.2,25597.6,231.75,29809.6,10100,7200,383,25600,232,29800,"AL"
2,"Yellow-throated Warbler",6630,27,57,38145.57,37560.5,0.282662482225572,26014.5,52741.9,22264.35,65274.95,38100,37600,26000,52700,22300,65300,"AL"
2,"Gray Catbird",7040,27,57,37815.15,37950,0.258511569390822,25468,49471.2,21215.6,58756.775,37800,38000,25500,49500,21200,58800,"AL"
