"cn","Aou","BCR","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst"
"Red-naped Sapsucker",4021,"6",26984.11,24942.5,1.0896140562364,0,59207.8000000001,0,94263.625,27000,24900,0,59200,0,94300
"Red-naped Sapsucker",4021,"17",528938.23,512907,0.308615927744548,316967.3,713802.5,222049.775,860509.574999999,529000,513000,317000,714000,222000,861000
"Red-naped Sapsucker",4021,"34",16380.33,14074,0.772592135808838,0,33135,0,46810.2,16400,14100,0,33100,0,46800
"Red-naped Sapsucker",4021,"35",61826.96,57496,0.94227052099317,0,134854.9,0,186914.5,61800,57500,0,135000,0,187000
"Red-naped Sapsucker",4021,"11",22057.74,19691,0.927466810625609,0,49743.1,0,67398.7999999999,22100,19700,0,49700,0,67400
"Red-naped Sapsucker",4021,"33",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Pileated Woodpecker",4050,"10",2018999.6,2018725,0.110615828254319,1722572.5,2298053.9,1568883.05,2420215.1,2020000,2020000,1720000,2300000,1570000,2420000
"Pileated Woodpecker",4050,"5",896563.19,900641,0.13019172518918,764967.3,1030178.8,687367.475,1184189.425,897000,901000,765000,1030000,687000,1180000
"Pileated Woodpecker",4050,"6",1588618,1607889,0.1576500293981,1258707.3,1841757,1095327.025,2077064.3,1590000,1610000,1260000,1840000,1100000,2080000
"Pileated Woodpecker",4050,"9",267876.55,265830.5,0.176186902805852,212168.1,332835,187767.725,367380.3,268000,266000,212000,333000,188000,367000
"Pileated Woodpecker",4050,"15",95121.89,94036,0.222469866726236,72633.6,120933.5,53016.8,142814.6,95100,94000,72600,121000,53000,143000
"Pileated Woodpecker",4050,"32",75392.02,70253,0.455027541852019,34519.9,128437.2,23726.225,153771,75400,70300,34500,128000,23700,154000
"Pileated Woodpecker",4050,"30",294283.74,290208,0.0916595684306011,259802.6,327610.6,246630.6,346253.375,294000,290000,260000,328000,247000,346000
"Pileated Woodpecker",4050,"24",2144732.23,2147491.5,0.0835988710889266,1922461.6,2368234.9,1783647.25,2471207.9,2140000,2150000,1920000,2370000,1780000,2470000
"Pileated Woodpecker",4050,"27",4184573.76,4173641,0.0722338134526856,3839333.2,4524524.7,3673230.425,4822485.4,4180000,4170000,3840000,4520000,3670000,4820000
"Pileated Woodpecker",4050,"28",2862677.67,2860011,0.0422143295406557,2710400.7,3021217.7,2655624.475,3078827.575,2860000,2860000,2710000,3020000,2660000,3080000
"Pileated Woodpecker",4050,"29",945472.56,949620,0.0877622803131967,848280.1,1058979.5,783696.6,1118671.2,945000,950000,848000,1060000,784000,1120000
"Pileated Woodpecker",4050,"31",591027.37,589989,0.132915843418036,487396.6,685215.7,447968.9,732906.475,591000,590000,487000,685000,448000,733000
"Pileated Woodpecker",4050,"22",497823.83,500388,0.114626118247926,425912.3,566892.4,403026.8,604850.25,498000,5e+05,426000,567000,403000,605000
"Pileated Woodpecker",4050,"23",495814.11,494968,0.133296469322888,415845.3,589340.8,375577,617984.2,496000,495000,416000,589000,376000,618000
"Pileated Woodpecker",4050,"19",14539.04,12318.5,0.540769869530463,5753.3,24916.8,1575.3,33005.325,14500,12300,5750,24900,1580,33000
"Pileated Woodpecker",4050,"11",119168.14,116913.5,0.218107154662841,88675.7,154534.4,73455.4,171154.95,119000,117000,88700,155000,73500,171000
"Pileated Woodpecker",4050,"25",1375470.77,1367862.5,0.0940912955909762,1218189.5,1538517.5,1137352.6,1644913,1380000,1370000,1220000,1540000,1140000,1640000
"Pileated Woodpecker",4050,"26",676306.01,653690,0.23907608611691,479462.5,887215.5,378265.2,1004866.85,676000,654000,479000,887000,378000,1e+06
"Pileated Woodpecker",4050,"37",110473.58,106823,0.399686407457746,65026.2,159465.3,39250.4,211511.025,110000,107000,65000,159000,39300,212000
"Pileated Woodpecker",4050,"14",1265850.66,1255972.5,0.0679365560503449,1174877.6,1384718.7,1105764.725,1434031.425,1270000,1260000,1170000,1380000,1110000,1430000
"Pileated Woodpecker",4050,"12",3560643.16,3567381,0.0625158681387627,3271250.1,3839137,3146275.4,3977810,3560000,3570000,3270000,3840000,3150000,3980000
"Pileated Woodpecker",4050,"8",3413207.96,3292478,0.238961628254363,2541541.6,4564110.3,2345886.1,5484267.8,3410000,3290000,2540000,4560000,2350000,5480000
"Pileated Woodpecker",4050,"13",517475.41,521287.5,0.105939026788523,446626.3,587893.8,413939.1,623745.875,517000,521000,447000,588000,414000,624000
"Pileated Woodpecker",4050,"21",270113.2,265962.5,0.187250216568261,203176.6,332791.1,183639.025,371097.625,270000,266000,203000,333000,184000,371000
"Northern Flicker",4120,"10",18211.94,15299.5,0.80588168878143,0,38813.3,0,45957.5,18200,15300,0,38800,0,46000
"Northern Flicker",4120,"4",1440588.47,1434823,0.167718574617992,1175256.2,1748127.3,997635.375,1921606.75,1440000,1430000,1180000,1750000,998000,1920000
"Northern Flicker",4120,"6",3538103.09,3571638.5,0.136608057850711,2865892.4,4144277.3,2554361.575,4312066.4,3540000,3570000,2870000,4140000,2550000,4310000
"Northern Flicker",4120,"18",18077.56,16801.5,0.480638641189423,7940.1,30602.2,4430.875,37916.8,18100,16800,7940,30600,4430,37900
"Northern Flicker",4120,"30",162968.3,161259.5,0.0909216217322599,146081.9,183429.5,136644.5,189843.025,163000,161000,146000,183000,137000,190000
"Northern Flicker",4120,"24",547612.68,544245,0.0915126523224574,490805.2,614557.4,447662.25,626999.15,548000,544000,491000,615000,448000,627000
"Northern Flicker",4120,"27",465747.22,461782,0.115897453906133,395906.3,532767.1,371905.225,577388.025,466000,462000,396000,533000,372000,577000
"Northern Flicker",4120,"28",1458193.06,1461451,0.0654903781144111,1358668.9,1568906.2,1276662.675,1634104.975,1460000,1460000,1360000,1570000,1280000,1630000
"Northern Flicker",4120,"29",283178.86,283236,0.119902899903882,243796.3,329021.3,220625.875,359553.9,283000,283000,244000,329000,221000,360000
"Northern Flicker",4120,"31",65470.75,64579.5,0.255422278768771,46836.9,89576.7,33897.05,99784.7,65500,64600,46800,89600,33900,99800
"Northern Flicker",4120,"22",1132967.77,1130691.5,0.0709878073292293,1031967.7,1236599.2,985742.15,1285070.15,1130000,1130000,1030000,1240000,986000,1290000
"Northern Flicker",4120,"23",630897.56,623823.5,0.077317127889391,575274,710525.1,551832.675,727649.625,631000,624000,575000,711000,552000,728000
"Northern Flicker",4120,"11",1176742.19,1163609,0.0933396986601408,1036789.5,1319107.9,990604.35,1410478.4,1180000,1160000,1040000,1320000,991000,1410000
"Northern Flicker",4120,"19",753160.7,759190.5,0.144525901110725,623994.2,899402.9,554169.075,961965.675,753000,759000,624000,899000,554000,962000
"Northern Flicker",4120,"25",170986.14,168129,0.161626790375194,140560.9,209058.3,117937.825,230353.5,171000,168000,141000,209000,118000,230000
"Northern Flicker",4120,"26",45852.36,44564.5,0.322931397884572,27126.4,64779.7,21233.775,77556.85,45900,44600,27100,64800,21200,77600
"Northern Flicker",4120,"37",5395.03,4544,0.866020869141969,0,12883.1,0,15006.4,5400,4540,0,12900,0,15000
"Northern Flicker",4120,"7",1867879.89,1840565,0.146035221540408,1545839.1,2242191.2,1425895.95,2431531.2,1870000,1840000,1550000,2240000,1430000,2430000
"Northern Flicker",4120,"14",1165297.52,1162367,0.0648255699883321,1063972.6,1262740.2,1047937.3,1302577.3,1170000,1160000,1060000,1260000,1050000,1300000
"Northern Flicker",4120,"12",2705849.87,2701493.5,0.062666131241354,2492517.3,2968231.1,2406901.625,3087382,2710000,2700000,2490000,2970000,2410000,3090000
"Northern Flicker",4120,"8",4970944.05,4968330,0.108344267652108,4211573.2,5587985.1,4119456.3,6154669.675,4970000,4970000,4210000,5590000,4120000,6150000
"Northern Flicker",4120,"13",791849.52,787589.5,0.0722687525949579,722937.3,867794.1,701170.825,903546.4,792000,788000,723000,868000,701000,904000
"Northern Flicker",4120,"17",280714.38,279665,0.244718087216119,193027.9,367196.1,160186.7,405498.45,281000,280000,193000,367000,160000,405000
"Northern Flicker",4120,"21",4897.3,3777,0.76643506324077,1052.3,9641.4,0,14253.65,4900,3780,1050,9640,0,14300
"Northern Flicker",4120,"3",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Northern Flicker",4120,"5",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Northern Flicker",4120,"16",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Northern Flicker",4120,"15",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Northern Flicker",4120,"9",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Northern Flicker",4120,"35",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Northern Flicker",4120,"33",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Common Nighthawk",4200,"10",753225.14,756719,0.135933102699434,613587.7,890793.6,569629.775,931018.4,753000,757000,614000,891000,570000,931000
"Common Nighthawk",4200,"5",166347.27,168266.5,0.237940214439519,119887.8,210375.1,98005.1,242117.5,166000,168000,120000,210000,98000,242000
"Common Nighthawk",4200,"9",1591472.02,1576482,0.114078557547433,1361268.5,1848212.5,1268621.675,1923075.15,1590000,1580000,1360000,1850000,1270000,1920000
"Common Nighthawk",4200,"15",48559.84,48137.5,0.389300992009961,26371.1,72013.1,16502.9,88272.125,48600,48100,26400,72000,16500,88300
"Common Nighthawk",4200,"32",2239.72,1936.5,0.770330529038728,0,4530.1,0,6250.975,2240,1940,0,4530,0,6250
"Common Nighthawk",4200,"16",630821.55,623691,0.135006878610351,521561.5,741552.8,482444.425,786494.175,631000,624000,522000,742000,482000,786000
"Common Nighthawk",4200,"18",1493070.7,1492628,0.104789152368069,1307102.3,1668711.2,1199501.375,1811395.575,1490000,1490000,1310000,1670000,1200000,1810000
"Common Nighthawk",4200,"27",217293.18,216881,0.171533941757924,172066.2,261531.5,146881.875,282314.725,217000,217000,172000,262000,147000,282000
"Common Nighthawk",4200,"28",872.67,813,0.569933049244999,262,1554.8,151,1818.95,873,813,262,1550,151,1820
"Common Nighthawk",4200,"31",191562.46,187108.5,0.277069134068421,124641.2,261714.1,100951.05,298705.225,192000,187000,125000,262000,101000,299000
"Common Nighthawk",4200,"22",258872.83,258236.5,0.218491284210534,187694.3,340356.3,162386.975,389952.125,259000,258000,188000,340000,162000,390000
"Common Nighthawk",4200,"24",8808.79,9059.5,0.286448402189973,5657.5,11878.5,4627.225,14394.75,8810,9060,5660,11900,4630,14400
"Common Nighthawk",4200,"19",2533250.48,2503049,0.115841146068097,2183973.7,2888961.5,2020883.25,3235074.025,2530000,2500000,2180000,2890000,2020000,3240000
"Common Nighthawk",4200,"11",403488.87,398246.5,0.25771130221722,275650.2,553615,225822.425,616150.75,403000,398000,276000,554000,226000,616000
"Common Nighthawk",4200,"6",164528.91,155922.5,0.464855595888099,69467.6,270959.4,41179.7,330646,165000,156000,69500,271000,41200,331000
"Common Nighthawk",4200,"25",45082.88,44061.5,0.301905817898482,31636.4,65847.6,26697.725,80544.775,45100,44100,31600,65800,26700,80500
"Common Nighthawk",4200,"26",49316.33,50755.5,0.380342593704558,22730.6,73158.5,15074.825,84669.1499999999,49300,50800,22700,73200,15100,84700
"Common Nighthawk",4200,"37",405800.74,396946.5,0.272172456366494,256984,554955.8,229408.325,605162.675,406000,397000,257000,555000,229000,605000
"Common Nighthawk",4200,"7",138108.27,139110.5,0.559106378910956,37241.3,240562.2,17469.325,280320.75,138000,139000,37200,241000,17500,280000
"Common Nighthawk",4200,"14",16808.37,16339,0.241508560191863,12348.8,22550.6,9070.5,24645.25,16800,16300,12300,22600,9070,24600
"Common Nighthawk",4200,"12",22776.46,22676,0.26102362043659,15034.9,30741.5,11990.8,33896.125,22800,22700,15000,30700,12000,33900
"Common Nighthawk",4200,"8",204486.28,196245,0.39866825759031,100041.8,317469.3,73222.7,370230.925,204000,196000,1e+05,317000,73200,370000
"Common Nighthawk",4200,"23",5229.35,5205,0.323816707032493,3153.5,7779.1,2537.3,8764.9,5230,5200,3150,7780,2540,8760
"Common Nighthawk",4200,"17",985000.82,993689,0.105853707285529,840731.7,1112046.9,788075.975,1172194.475,985000,994000,841000,1110000,788000,1170000
"Common Nighthawk",4200,"30",380.22,273,1.17721820527249,0,885.3,0,1485.9,380,273,0,885,0,1490
"Common Nighthawk",4200,"33",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Common Nighthawk",4200,"34",120075.6,119950.5,0.297198746241726,72692.2,164962.5,62289.9,196792.65,120000,120000,72700,165000,62300,197000
"Common Nighthawk",4200,"35",767890.17,776954.5,0.164703515217353,594471.8,904177,530583.8,1022267.8,768000,777000,594000,904000,531000,1020000
"Common Nighthawk",4200,"13",3729.24,3592.5,0.474521283517052,1519.8,6107.9,1034.425,7353.55,3730,3590,1520,6110,1030,7350
"Common Nighthawk",4200,"21",483549.2,484989,0.163873394405572,382143.7,586593.6,317934.475,631572.075,484000,485000,382000,587000,318000,632000
"Common Nighthawk",4200,"20",70783.2,68088,0.371730318561454,35810.6,110978.3,29592.725,122325.9,70800,68100,35800,111000,29600,122000
"Common Nighthawk",4200,"36",311360.37,299342,0.442286657068003,146539.6,503240.8,108676.85,630265.375,311000,299000,147000,503000,109000,630000
"Common Nighthawk",4200,"4",18713.11,18153,0.462181343137798,8079.4,28268,4069.5,38599.05,18700,18200,8080,28300,4070,38600
"Common Nighthawk",4200,"29",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Eastern Kingbird",4440,"10",3760951.71,3728323.5,0.188565994436343,2894148.3,4845052.7,2540285,5277596.55,3760000,3730000,2890000,4850000,2540000,5280000
"Eastern Kingbird",4440,"5",14319.84,12442,0.904059822711965,0,33693.1,0,43410.725,14300,12400,0,33700,0,43400
"Eastern Kingbird",4440,"9",1340516.09,1323194.5,0.197493372120396,1024608.6,1672627.3,894366.3,1850488.1,1340000,1320000,1020000,1670000,894000,1850000
"Eastern Kingbird",4440,"18",1205532.3,1166204,0.223223596788135,888183.6,1583483.8,792262.15,1765984.75,1210000,1170000,888000,1580000,792000,1770000
"Eastern Kingbird",4440,"30",570133.11,560735,0.0922136863627289,513503.6,644593,476662.125,670955.825,570000,561000,514000,645000,477000,671000
"Eastern Kingbird",4440,"24",4996136.97,5004015.5,0.0729431932283729,4527626.1,5430667.5,4362005.125,5776371.775,5e+06,5e+06,4530000,5430000,4360000,5780000
"Eastern Kingbird",4440,"27",9723622.88,9701893,0.0744035411502378,8870455.3,10806572.2,8288584.25,11130520.45,9720000,9700000,8870000,10800000,8290000,11100000
"Eastern Kingbird",4440,"28",3116076.95,3117372.5,0.0766881669723003,2823888.7,3392756.4,2643842.4,3554383.325,3120000,3120000,2820000,3390000,2640000,3550000
"Eastern Kingbird",4440,"29",1721621.76,1694217,0.0940287116771903,1531656.6,1923034.9,1470898.875,2011510.025,1720000,1690000,1530000,1920000,1470000,2010000
"Eastern Kingbird",4440,"31",83550.73,74558,0.761474307678453,11851,161910.9,7783.35,236729.775,83600,74600,11900,162000,7780,237000
"Eastern Kingbird",4440,"22",7445110.01,7454920,0.0593505604371242,6857325.6,8023594.3,6674074.675,8344375.6,7450000,7450000,6860000,8020000,6670000,8340000
"Eastern Kingbird",4440,"23",2278848.88,2266805,0.085886959546303,2052007.1,2516942.7,1874547.275,2628428.2,2280000,2270000,2050000,2520000,1870000,2630000
"Eastern Kingbird",4440,"11",27109516.33,26842327.5,0.0592000854408524,25195564.6,29028961.3,24143239.4,30334112.25,27100000,26800000,25200000,2.9e+07,24100000,30300000
"Eastern Kingbird",4440,"19",11842017.11,11805341,0.102836052658849,10527517.1,13235659.6,9502687.8,14341796.825,11800000,11800000,10500000,13200000,9500000,14300000
"Eastern Kingbird",4440,"6",2200493.84,2179516.5,0.197862263759904,1655544,2729371.7,1477449.325,3125181.4,2200000,2180000,1660000,2730000,1480000,3130000
"Eastern Kingbird",4440,"25",1948799.81,1954567,0.110650996791738,1659755.7,2213533.8,1565479.925,2350171.325,1950000,1950000,1660000,2210000,1570000,2350000
"Eastern Kingbird",4440,"26",1047225.57,1068805,0.246337821411737,689579.7,1394857.5,575440.275,1472186.325,1050000,1070000,690000,1390000,575000,1470000
"Eastern Kingbird",4440,"37",518925.24,494554.5,0.333485331933943,307107.7,765097.2,263710.225,922761.449999999,519000,495000,307000,765000,264000,923000
"Eastern Kingbird",4440,"14",685478.84,691987,0.11101297498961,574913.1,781356.6,550951.675,813847.3,685000,692000,575000,781000,551000,814000
"Eastern Kingbird",4440,"12",2123970.22,2142640.5,0.112046400956719,1811227.7,2417952.4,1632749.875,2541870.725,2120000,2140000,1810000,2420000,1630000,2540000
"Eastern Kingbird",4440,"8",263705.75,253103.5,0.366909519996044,152482.3,383332.1,101342.25,469115.175,264000,253000,152000,383000,101000,469000
"Eastern Kingbird",4440,"17",8930528.9,8857891,0.110315151636968,7777543.2,10177831.1,7094087.225,11205753.85,8930000,8860000,7780000,10200000,7090000,11200000
"Eastern Kingbird",4440,"13",2220537.82,2173657.5,0.0847107805958475,2009619.3,2497598.6,1887735.425,2594304.55,2220000,2170000,2010000,2500000,1890000,2590000
"Eastern Kingbird",4440,"21",548293.79,550292.5,0.207800543639733,411205.5,699434.7,346070.625,796343.95,548000,550000,411000,699000,346000,796000
"Eastern Kingbird",4440,"20",7014.72,4176,1.0436212385542,0,19228.7,0,24108.65,7010,4180,0,19200,0,24100
"Eastern Kingbird",4440,"16",15200.76,12848,0.655514093228767,4975.8,26916.4,3293.25,40113.425,15200,12800,4980,26900,3290,40100
"Eastern Kingbird",4440,"7",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Eastern Kingbird",4440,"4",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Eastern Phoebe",4560,"6",3126216.53,3126698,0.10264641696999,2701371.3,3497930.6,2564431.925,3820562,3130000,3130000,2700000,3500000,2560000,3820000
"Eastern Phoebe",4560,"16",3940.33,3479.5,0.976239878121756,0,9625.5,0,11725.675,3940,3480,0,9630,0,11700
"Eastern Phoebe",4560,"18",37280.68,36394,0.427906673209282,18452.4,61237.4,9691.45,69017.325,37300,36400,18500,61200,9690,69000
"Eastern Phoebe",4560,"30",1110993.06,1109893,0.077966362480192,1008090.8,1201634.8,960796.8,1262611.05,1110000,1110000,1010000,1200000,961000,1260000
"Eastern Phoebe",4560,"24",5437898.43,5420437.5,0.0623350432056382,5031758.5,5857224.2,4826915.475,6053647.5,5440000,5420000,5030000,5860000,4830000,6050000
"Eastern Phoebe",4560,"27",3043115.01,3010099.5,0.104848499716944,2684222.1,3437628.7,2463747.5,3618838.975,3040000,3010000,2680000,3440000,2460000,3620000
"Eastern Phoebe",4560,"28",10662221.26,10654254.5,0.0431534631102296,10069033.6,11150986.3,9837853.925,11665839,10700000,10700000,10100000,11200000,9840000,11700000
"Eastern Phoebe",4560,"29",4198533.9,4209330,0.0557586802967747,3866112.8,4501641.4,3794170.775,4610711,4200000,4210000,3870000,4500000,3790000,4610000
"Eastern Phoebe",4560,"22",5336304.2,5321015.5,0.0555017721392912,4959371,5716677.9,4855464.575,5826320.05,5340000,5320000,4960000,5720000,4860000,5830000
"Eastern Phoebe",4560,"23",1850293.47,1862547,0.0848862333227786,1661079.4,2047672.3,1570159.175,2146004.75,1850000,1860000,1660000,2050000,1570000,2150000
"Eastern Phoebe",4560,"11",872280.04,865233.5,0.101186071016388,781977.5,988648.8,726559.55,1039289.675,872000,865000,782000,989000,727000,1040000
"Eastern Phoebe",4560,"19",2261358.2,2257414.5,0.125064005405341,1913994.6,2596100.4,1798104.275,2810804.2,2260000,2260000,1910000,2600000,1800000,2810000
"Eastern Phoebe",4560,"10",8978.27,7881.5,0.751883011887145,954.9,18033.7,0,23215.9,8980,7880,955,18000,0,23200
"Eastern Phoebe",4560,"25",2190472.9,2172136,0.159429526224889,1712979.1,2632506.8,1567274,2987459.775,2190000,2170000,1710000,2630000,1570000,2990000
"Eastern Phoebe",4560,"7",1990464.46,1940303,0.289788253051261,1279813.6,2754433.6,925514.425,3226688.05,1990000,1940000,1280000,2750000,926000,3230000
"Eastern Phoebe",4560,"14",4716759.28,4747770,0.0780446022791642,4235382.1,5150810,4090028.725,5482700.25,4720000,4750000,4240000,5150000,4090000,5480000
"Eastern Phoebe",4560,"12",5422909.96,5451937.5,0.0945073195281693,4788458,6018304.4,4433709.975,6180861.75,5420000,5450000,4790000,6020000,4430000,6180000
"Eastern Phoebe",4560,"8",935346.59,819829.5,0.628525523370686,272312.8,1766612.6,99707.25,2220532.85,935000,820000,272000,1770000,99700,2220000
"Eastern Phoebe",4560,"26",518831.12,527699,0.306171227977586,289673,705602.7,232423.55,802097.525,519000,528000,290000,706000,232000,802000
"Eastern Phoebe",4560,"13",2964707.39,2958008.5,0.0726480917562981,2709893,3241181,2549130.525,3429674.55,2960000,2960000,2710000,3240000,2550000,3430000
"Eastern Phoebe",4560,"21",2999685.82,2978052,0.110668829696452,2546241.6,3419144.7,2392152.075,3598983.5,3e+06,2980000,2550000,3420000,2390000,3600000
"Eastern Phoebe",4560,"17",7019.95,5609,0.789625160131035,0,15162.5,0,19007.575,7020,5610,0,15200,0,19000
"Eastern Phoebe",4560,"20",684142.46,688906.5,0.172347867471433,524870.4,838195.6,468684.85,879848.5,684000,689000,525000,838000,469000,880000
"Eastern Phoebe",4560,"36",11741.81,10406,0.785600341245299,0,23517.2,0,35156.6749999999,11700,10400,0,23500,0,35200
"Eastern Phoebe",4560,"4",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Olive-sided Flycatcher",4590,"10",1320498.15,1302123,0.11878950346048,1139575.1,1504530,1037424.275,1599127.2,1320000,1300000,1140000,1500000,1040000,1600000
"Olive-sided Flycatcher",4590,"4",2597374.67,2570117,0.144585798001318,2165923.9,3096417.4,1874503.925,3311781.9,2600000,2570000,2170000,3100000,1870000,3310000
"Olive-sided Flycatcher",4590,"5",1024212.57,1026222,0.131644506781562,852194.4,1168631.7,796006.825,1292913.15,1020000,1030000,852000,1170000,796000,1290000
"Olive-sided Flycatcher",4590,"6",727781.48,694399,0.277301494114839,494049.2,993880.3,427377.1,1157289.875,728000,694000,494000,994000,427000,1160000
"Olive-sided Flycatcher",4590,"9",477611.4,460216.5,0.23009235707243,345728.8,633856.7,304031.25,713620.975,478000,460000,346000,634000,304000,714000
"Olive-sided Flycatcher",4590,"15",178358.2,178000,0.155441242545687,147756.4,211161.1,122158.55,237017.725,178000,178000,148000,211000,122000,237000
"Olive-sided Flycatcher",4590,"32",156637.17,158190,0.349747021742167,85679.5,223700.3,64774.15,269398.625,157000,158000,85700,224000,64800,269000
"Olive-sided Flycatcher",4590,"16",169141.07,170765,0.171479772438419,131086.2,202869.3,115332.25,225058.2,169000,171000,131000,203000,115000,225000
"Olive-sided Flycatcher",4590,"7",937787.5,921805.5,0.352385394208628,442722.8,1411072.1,395829.675,1539862.45,938000,922000,443000,1410000,396000,1540000
"Olive-sided Flycatcher",4590,"14",78382.06,77171,0.159345551643497,63299.5,94706.9,60504.775,104497.4,78400,77200,63300,94700,60500,104000
"Olive-sided Flycatcher",4590,"11",1368.05,944,1.10943346168289,0,3391.5,0,5210.275,1370,944,0,3390,0,5210
"Olive-sided Flycatcher",4590,"12",116879.58,116058.5,0.163953416543112,91394.3,141477.2,78999.625,150864.775,117000,116000,91400,141000,79000,151000
"Olive-sided Flycatcher",4590,"8",1104842.03,1072927,0.193476937364448,862867.7,1390512.5,767731.725,1523303.65,1100000,1070000,863000,1390000,768000,1520000
"Olive-sided Flycatcher",4590,"34",55638.55,53349.5,0.771739680030962,9605.6,103495.6,4717.925,170146.025,55600,53300,9610,103000,4720,170000
"Olive-sided Flycatcher",4590,"13",3335.28,2573,1.09125688090711,0,8547,0,11708.025,3340,2570,0,8550,0,11700
"Olive-sided Flycatcher",4590,"1",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Olive-sided Flycatcher",4590,"3",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Olive-sided Flycatcher",4590,"28",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Olive-sided Flycatcher",4590,"30",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Olive-sided Flycatcher",4590,"33",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Western Wood-Pewee",4620,"10",10973539.94,10914553,0.0898850452536753,9673853.5,12336715.3,9066509.525,12854723.525,1.1e+07,10900000,9670000,12300000,9070000,12900000
"Western Wood-Pewee",4620,"4",2620698.5,2600159.5,0.236442904879507,1797950.3,3397221,1582643.95,4031929.15,2620000,2600000,1800000,3400000,1580000,4030000
"Western Wood-Pewee",4620,"5",3486934.33,3423930.5,0.131148829785575,2972578.6,4168929.5,2647753.025,4447502.575,3490000,3420000,2970000,4170000,2650000,4450000
"Western Wood-Pewee",4620,"6",1974712.42,1891279.5,0.145991454013878,1654791.6,2288286.7,1535117,2594785.325,1970000,1890000,1650000,2290000,1540000,2590000
"Western Wood-Pewee",4620,"9",5363808.61,5364002.5,0.123293705267155,4395486.2,6131315.8,4029950.05,6778904.775,5360000,5360000,4400000,6130000,4030000,6780000
"Western Wood-Pewee",4620,"15",2083704.16,2060889,0.151975617694237,1682813,2452835.6,1490955.475,2628235.6,2080000,2060000,1680000,2450000,1490000,2630000
"Western Wood-Pewee",4620,"32",920622.29,889930.5,0.207989090587509,676422.8,1180788.5,611736.65,1293994.525,921000,890000,676000,1180000,612000,1290000
"Western Wood-Pewee",4620,"33",98787.53,95294.5,0.674503984281056,24794.1,197567.6,13979.25,228143.075,98800,95300,24800,198000,14000,228000
"Western Wood-Pewee",4620,"16",5672996.49,5679555.5,0.133625166581054,4749384.7,6584153.6,4274692.475,6992466.8,5670000,5680000,4750000,6580000,4270000,6990000
"Western Wood-Pewee",4620,"18",362817.72,341060.5,0.332194240169377,220518.8,505465,161584.65,586808.45,363000,341000,221000,505000,162000,587000
"Western Wood-Pewee",4620,"11",273774.32,273809,0.244496284481365,186528.9,362982.6,143267.55,406028.45,274000,274000,187000,363000,143000,406000
"Western Wood-Pewee",4620,"17",2689977.48,2703651,0.196786862284921,1970981.4,3379950.1,1730262.9,3650971.85,2690000,2700000,1970000,3380000,1730000,3650000
"Western Wood-Pewee",4620,"19",3896.89,3028,0.876764992817516,0,9365.4,0,11132.5,3900,3030,0,9370,0,11100
"Western Wood-Pewee",4620,"34",1985688.64,2003029,0.222803836738388,1431336.4,2495322.7,1186918.475,2941449.5,1990000,2e+06,1430000,2500000,1190000,2940000
"Western Wood-Pewee",4620,"35",536848.22,496582.5,0.426082456110692,255806.8,818547.3,203543.475,992931.3,537000,497000,256000,819000,204000,993000
"Pacific-slope Flycatcher",4641,"10",3624920.42,3434875.5,0.318261259680301,2391619.4,5152447.9,1743257.125,5595831.125,3620000,3430000,2390000,5150000,1740000,5600000
"Pacific-slope Flycatcher",4641,"5",41919094.5,41706352,0.109705091437626,36097022.9,46962449.3,33663406.95,51714971.75,41900000,41700000,36100000,4.7e+07,33700000,51700000
"Pacific-slope Flycatcher",4641,"9",2637882.96,2609987.5,0.237896715678558,1907157.2,3474923.7,1442995.925,3907399.85,2640000,2610000,1910000,3470000,1440000,3910000
"Pacific-slope Flycatcher",4641,"15",434916.5,430436.5,0.328004330710935,244248.6,612016.6,156178.525,700954.7,435000,430000,244000,612000,156000,701000
"Pacific-slope Flycatcher",4641,"32",4062908.6,4136455,0.286592202282311,2480206,5757096.3,1751840.975,6091604.5,4060000,4140000,2480000,5760000,1750000,6090000
"Willow Flycatcher",4660,"10",6060271.3,6074901.5,0.133116358460266,5067210.6,7037686.8,4496204.675,7667255.025,6060000,6070000,5070000,7040000,4500000,7670000
