"Prov","cn","Aou","BCR","n.routes","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst","st_abrev"
2,"Horned Lark",4740,27,52,17188.17,16284.5,0.653656626773638,3433.3,32976.9,892.2,41575.475,17200,16300,3430,33000,892,41600,"AL"
2,"Northern Parula",6480,27,52,1940474.43,1889499,0.169536019784093,1559791.6,2438928.6,1384206.95,2598322.85,1940000,1890000,1560000,2440000,1380000,2600000,"AL"
2,"American Goldfinch",5290,29,4,15152.94,14835,0.430139740527883,6354,23123.3,4896.75,26632.775,15200,14800,6350,23100,4900,26600,"AL"
2,"Carolina Wren",7180,28,20,2233255.68,2229811,0.109015115640366,1920952.6,2559351.4,1843875.125,2698961.125,2230000,2230000,1920000,2560000,1840000,2700000,"AL"
2,"Hairy Woodpecker",3930,28,20,21793.34,20974.5,0.27888372146597,14026.2,30689.1,11923.1,33531.175,21800,21000,14000,30700,11900,33500,"AL"
2,"Red-winged Blackbird",4980,29,4,19904.91,18092.5,0.44992073393967,10236.4,32814,8025.525,39828.225,19900,18100,10200,32800,8030,39800,"AL"
2,"Eastern Meadowlark",5010,28,20,389638.8,376808,0.198099693710943,294473,493547,267480.475,568536.8,390000,377000,294000,494000,267000,569000,"AL"
2,"Chuck-will's-widow",4160,24,5,189023.87,159626.5,0.787263627898951,27322.5,392499.5,12203.425,520994.05,189000,160000,27300,392000,12200,521000,"AL"
2,"House Finch",5190,29,4,10016.01,9622.5,0.386673687562856,5301.8,15162.1,4695.775,18851.175,10000,9620,5300,15200,4700,18900,"AL"
2,"Yellow-breasted Chat",6830,29,4,392294,388764.5,0.133371580124342,327262,452491.3,310803.975,496528.2,392000,389000,327000,452000,311000,497000,"AL"
2,"Eurasian Collared-Dove",22860,29,4,3527.68,3322,0.831459771654293,462.2,7903,175.75,10016.125,3530,3320,462,7900,176,10000,"AL"
2,"Red-shouldered Hawk",3390,28,20,101756.75,99823,0.160790775415703,83453.2,124881.8,74684.675,138669.875,102000,99800,83500,125000,74700,139000,"AL"
2,"Chimney Swift",4230,29,4,154224.53,157537,0.315983355136252,92274.9,209350.6,62297.225,247125.5,154000,158000,92300,209000,62300,247000,"AL"
2,"Loggerhead Shrike",6220,27,52,59294.06,56494.5,0.25003180850923,44133.8,80791.7,35619.95,87779.85,59300,56500,44100,80800,35600,87800,"AL"
2,"European Starling",4930,27,52,627649.33,600405,0.222405694018347,466644.9,824542.8,418701.7,925478.325,628000,6e+05,467000,825000,419000,925000,"AL"
2,"Northern Parula",6480,28,20,280418.24,277998.5,0.246367838848989,195208.4,377915.8,174655.75,417984.475,280000,278000,195000,378000,175000,418000,"AL"
2,"Northern Bobwhite",2890,29,4,26092.16,24497.5,0.326320012683797,16165.2,37867.6,11618.5,45444.725,26100,24500,16200,37900,11600,45400,"AL"
2,"Chuck-will's-widow",4160,28,20,552779.89,519242.5,0.410638927938154,292518.1,870555.6,200776.25,1083722.225,553000,519000,293000,871000,201000,1080000,"AL"
2,"Red-tailed Hawk",3370,24,5,7065.84,7059,0.199681317663446,5418.1,8584.8,4623.225,10615.8,7070,7060,5420,8580,4620,10600,"AL"
2,"Cedar Waxwing",6190,27,52,55971.34,42465.5,0.884983471993486,2588.6,115712.4,0,170119.95,56000,42500,2590,116000,0,170000,"AL"
2,"Eastern Towhee",5870,29,4,539922.64,544121,0.13547582710358,451084.4,632706.6,389827.2,668214.925,540000,544000,451000,633000,390000,668000,"AL"
2,"Eastern Meadowlark",5010,29,4,20929.65,20203.5,0.292212398646718,13143.6,28863.8,9696.7,33353.8,20900,20200,13100,28900,9700,33400,"AL"
