"cn","Aou","BCR","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst"
"Baird's Sparrow",5450,"11",5145890.49,5109316,0.155578092338627,4193849.4,6164514,3607865.425,6576566.675,5150000,5110000,4190000,6160000,3610000,6580000
"Baird's Sparrow",5450,"17",606321.31,564334,0.259342571847932,431432.2,788546.9,369831.5,997031.475,606000,564000,431000,789000,370000,997000
"Grasshopper Sparrow",5460,"9",834595.33,808330.5,0.250196326288481,598415.2,1123327.5,492672.6,1253246.625,835000,808000,598000,1120000,493000,1250000
"Grasshopper Sparrow",5460,"32",103891,103898,0.435401146736428,48662.8,159381.8,25167.925,205009.65,104000,104000,48700,159000,25200,205000
"Grasshopper Sparrow",5460,"5",125160.73,123441,0.679239833455475,20976.3,215403.7,6492.025,320230.65,125000,123000,21000,215000,6490,320000
"Grasshopper Sparrow",5460,"16",26317.35,25852.5,0.498474368691727,11503.2,42739,5232,54571.8,26300,25900,11500,42700,5230,54600
"Grasshopper Sparrow",5460,"18",13339858,13219635,0.10464357567009,11962621,15107087,10828417.975,16429085.35,13300000,13200000,1.2e+07,15100000,10800000,16400000
"Grasshopper Sparrow",5460,"24",1034164.74,1007817.5,0.185655599534156,799425.7,1263749.5,700648.875,1396529.925,1030000,1010000,799000,1260000,701000,1400000
"Grasshopper Sparrow",5460,"28",558931.6,562263,0.161739112574394,451949.1,664644.2,383670.775,757831.65,559000,562000,452000,665000,384000,758000
"Grasshopper Sparrow",5460,"29",869512.86,862106,0.126442219540746,729734.6,1006708.3,702356.75,1120493.425,870000,862000,730000,1010000,702000,1120000
"Grasshopper Sparrow",5460,"30",432260.25,422981,0.208845544794599,324676.8,553280.7,292791.8,636270.925,432000,423000,325000,553000,293000,636000
"Grasshopper Sparrow",5460,"27",124821.95,113795,0.365042174706855,77956.6,188656,56527.475,220522.65,125000,114000,78000,189000,56500,221000
"Grasshopper Sparrow",5460,"10",1014138.46,944789,0.344410357834779,655578.7,1481815.9,528715.325,1876169.275,1010000,945000,656000,1480000,529000,1880000
"Grasshopper Sparrow",5460,"22",3790872.91,3703249,0.135823937755281,3221939.2,4388360.9,3030597.625,5007601.35,3790000,3700000,3220000,4390000,3030000,5010000
"Grasshopper Sparrow",5460,"23",272390.18,274725.5,0.228907394558289,194361.6,349367.4,167397.775,389732,272000,275000,194000,349000,167000,390000
"Grasshopper Sparrow",5460,"11",12749636.39,12618734.5,0.112959454441076,11049804.4,14533742.2,9874507.475,15450071.625,12700000,12600000,1.1e+07,14500000,9870000,15500000
"Grasshopper Sparrow",5460,"19",18416763.22,18252812.5,0.093751807938029,16585508.4,20542893.4,15639717.375,22430959.475,18400000,18300000,16600000,20500000,15600000,22400000
"Grasshopper Sparrow",5460,"6",4380.77,3927,0.883514357950824,0,8340.10000000001,0,14988.9,4380,3930,0,8340,0,15000
"Grasshopper Sparrow",5460,"12",262963.82,257927,0.245445281154318,184431.9,343400.8,152348.775,397173.25,263000,258000,184000,343000,152000,397000
"Grasshopper Sparrow",5460,"26",41494.61,39963,0.813748712878749,6098.1,89698,3984.825,119073.25,41500,40000,6100,89700,3980,119000
"Grasshopper Sparrow",5460,"17",20395290.82,20390995.5,0.0980448440732186,17847228.8,22929571.4,17173978.475,24675245.075,20400000,20400000,17800000,22900000,17200000,24700000
"Grasshopper Sparrow",5460,"34",116771.53,104747.5,0.984404294775759,1119.6,237249.2,0,403951.875,117000,105000,1120,237000,0,404000
"Grasshopper Sparrow",5460,"35",43894.77,37749,0.577525294792857,16509.3,77388.9,9962.5,105681.35,43900,37700,16500,77400,9960,106000
"Grasshopper Sparrow",5460,"13",221019.97,220248,0.17603979422289,174407.6,267782.4,145242.925,296843.575,221000,220000,174000,268000,145000,297000
"Grasshopper Sparrow",5460,"21",537830.88,527332,0.228495467147683,391282.4,720648.1,310523.05,784517.325,538000,527000,391000,721000,311000,785000
"Grasshopper Sparrow",5460,"25",20573.77,16364,0.811108061668925,3999.2,42164.6,1556.625,60693.675,20600,16400,4000,42200,1560,60700
"Grasshopper Sparrow",5460,"20",64062.5,62720,0.407805037684552,32164.6,94562,20213.55,120506.7,64100,62700,32200,94600,20200,121000
"Grasshopper Sparrow",5460,"36",132406.95,124075.5,0.544860702115389,40456.1,218164.7,15709.725,279620.775,132000,124000,40500,218000,15700,280000
"Grasshopper Sparrow",5460,"37",42880.37,34981.5,1.1144833715509,0,99719.6,0,158776.975,42900,35000,0,99700,0,159000
"LeConte's Sparrow",5480,"6",4307198.06,4190913.5,0.157700955611636,3518460.3,5204151.4,3159991.8,5774273.35,4310000,4190000,3520000,5200000,3160000,5770000
"LeConte's Sparrow",5480,"10",6662.93,5301.5,0.745318460748983,732.7,13775,0,18906.8,6660,5300,733,13800,0,18900
"LeConte's Sparrow",5480,"11",1012883.41,1003341,0.155743341598083,828739.5,1212943.8,732423.225,1327900.1,1010000,1e+06,829000,1210000,732000,1330000
"LeConte's Sparrow",5480,"12",189004.34,181825.5,0.236850737495618,137335,242358.2,124701.325,273186.6,189000,182000,137000,242000,125000,273000
"LeConte's Sparrow",5480,"8",54751.37,51685,0.401640904527036,30616.7,86134,27368.15,110061.8,54800,51700,30600,86100,27400,110000
"LeConte's Sparrow",5480,"23",18816.08,16195.5,0.704355609063467,2242.8,37354.7,1007.1,47208.675,18800,16200,2240,37400,1010,47200
"LeConte's Sparrow",5480,"7",0,0,NA,0,0,0,0,0,0,0,0,0,0
"White-crowned Sparrow",5540,"10",5110307.12,5113601,0.152220601637412,4132367.2,5949234.8,3628338.225,6655485.15,5110000,5110000,4130000,5950000,3630000,6660000
"White-crowned Sparrow",5540,"4",73829361.76,72903560.5,0.134045282353695,61652587.3,84800777.9,56399889.2,94591935.1249999,73800000,72900000,61700000,84800000,56400000,94600000
"White-crowned Sparrow",5540,"5",8937837.46,8689427,0.154281094422574,7231713.5,11068740.4,6931605.75,12080984.575,8940000,8690000,7230000,11100000,6930000,12100000
"White-crowned Sparrow",5540,"9",1274333.02,1240527,0.242420202467295,942986.4,1660906.7,772182.9,1954842.7,1270000,1240000,943000,1660000,772000,1950000
"White-crowned Sparrow",5540,"15",65567.57,57058,0.544821163898518,23358.6,114879.6,14692.125,151803.35,65600,57100,23400,115000,14700,152000
"White-crowned Sparrow",5540,"32",32856.87,33271.5,0.999333488305925,1840.4,77083.7,0,110661.75,32900,33300,1840,77100,0,111000
"White-crowned Sparrow",5540,"16",2697878.8,2651385.5,0.169509772341798,2055723.8,3287147.6,1896795.3,3535087.325,2700000,2650000,2060000,3290000,1900000,3540000
"White-crowned Sparrow",5540,"2",10727103.13,10507497,0.250955762817607,7881920,14282908.6,4702521.175,16400986.725,10700000,10500000,7880000,14300000,4700000,16400000
"White-crowned Sparrow",5540,"3",91655079.17,91831412.5,0.28723179432168,57902476.1,124707104.4,51682447.7,139856132.925,91700000,91800000,57900000,1.25e+08,51700000,1.4e+08
"White-crowned Sparrow",5540,"11",108655.61,98722.5,0.582875110383533,28576.9,203523.9,12186.325,237505.725,109000,98700,28600,204000,12200,238000
"White-crowned Sparrow",5540,"6",23864874.36,24891131,0.271850604297996,14706598.6,30867652.7,12491400.425,35491890.525,23900000,24900000,14700000,30900000,12500000,35500000
"White-crowned Sparrow",5540,"7",5379903.88,5281291,0.23079416045553,3880969.2,6920463.3,3119983.85,7788650.05,5380000,5280000,3880000,6920000,3120000,7790000
"White-crowned Sparrow",5540,"8",1508719.18,1481813,0.408331487950705,814412.5,2266719.8,527532.675,2641630.725,1510000,1480000,814000,2270000,528000,2640000
"White-crowned Sparrow",5540,"17",77757.4,68826.5,0.993058731156162,0,158845.7,0,257549.6,77800,68800,0,159000,0,258000
"White-throated Sparrow",5580,"10",4087098.54,4026190,0.24103072951764,2916193.1,5464387.4,2212736.875,6091440.55,4090000,4030000,2920000,5460000,2210000,6090000
"White-throated Sparrow",5580,"4",2496960.22,2508387.5,0.807811057605234,383860.5,4887302.5,190891.475,7048480.725,2500000,2510000,384000,4890000,191000,7050000
"White-throated Sparrow",5580,"5",24625.49,21650,0.688436056284542,6697.8,51821.5,0,63247.775,24600,21600,6700,51800,0,63200
"White-throated Sparrow",5580,"6",43000084.42,42729892.5,0.0974459644056277,37852684.3,48466726.4,36466556.025,52208506.15,4.3e+07,42700000,37900000,48500000,36500000,52200000
"White-throated Sparrow",5580,"11",268229.82,260359,0.237699691310115,188033.8,344734.8,165735.25,403877.45,268000,260000,188000,345000,166000,404000
"White-throated Sparrow",5580,"7",57207304.43,57718522,0.0842696218473293,49942423.7,62664278.1,48802416.9,64534363.625,57200000,57700000,49900000,62700000,48800000,64500000
"White-throated Sparrow",5580,"14",9703967.59,9651042.5,0.052627713703606,9096791,10380771,8832229.35,10725817.175,9700000,9650000,9100000,10400000,8830000,10700000
"White-throated Sparrow",5580,"12",23749441.91,23863348.5,0.0496671338459779,22272533.1,25427036.7,21510613.5,26071020.15,23700000,23900000,22300000,25400000,21500000,26100000
"White-throated Sparrow",5580,"8",93392988.18,93201153.5,0.0703091336158729,86186244.9,102153078.8,81479747.9,107562061.975,93400000,93200000,86200000,1.02e+08,81500000,1.08e+08
"White-throated Sparrow",5580,"23",35683.09,33949.5,0.550535250643394,14168.1,61150.7,8640.25,82899.0499999999,35700,33900,14200,61200,8640,82900
"White-throated Sparrow",5580,"13",813015.5,784337,0.268721573570438,549507.6,1107068.5,514012.1,1298967.45,813000,784000,550000,1110000,514000,1300000
"White-throated Sparrow",5580,"28",46483.83,47302.5,0.339199292104693,26518.8,65978.3,19022.925,80009.475,46500,47300,26500,66000,19000,80000
"White-throated Sparrow",5580,"30",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Chipping Sparrow",5600,"10",46358654.66,46424772,0.0825100189338228,40608780.1,51440999.2,39304540.925,52945752.9,46400000,46400000,40600000,51400000,39300000,52900000
"Chipping Sparrow",5600,"4",30264106.63,30183747.5,0.117343320418517,25954033.2,34939509.6,22633557.6,37212734.25,30300000,30200000,2.6e+07,34900000,22600000,37200000
"Chipping Sparrow",5600,"5",2787906.64,2763894.5,0.152070272301214,2293764.8,3300175.3,2102594.675,3620946.475,2790000,2760000,2290000,3300000,2100000,3620000
"Chipping Sparrow",5600,"6",79916005.58,78750384,0.0928244090093405,71750262.8,88920542.4,68039964.8,97052853.95,79900000,78800000,71800000,88900000,6.8e+07,97100000
"Chipping Sparrow",5600,"9",9819027.89,9898656.5,0.083942726412477,8820265.5,10814751.6,8181883.6,11378483.15,9820000,9900000,8820000,10800000,8180000,11400000
"Chipping Sparrow",5600,"15",1017130.75,993155.5,0.206704977475363,746212.9,1327915.5,645181.95,1457796.2,1020000,993000,746000,1330000,645000,1460000
"Chipping Sparrow",5600,"32",400501.69,391513.5,0.355312846514005,223639.4,572070.6,169747.875,702282.125,401000,392000,224000,572000,170000,702000
"Chipping Sparrow",5600,"16",11738605.99,11689489.5,0.110735720371948,10075717.5,13494987.1,9077098.025,13994077.075,11700000,11700000,10100000,13500000,9080000,1.4e+07
"Chipping Sparrow",5600,"18",234527.05,217682,0.545429098106547,87826.4,399266.4,70384.725,516683.95,235000,218000,87800,399000,70400,517000
"Chipping Sparrow",5600,"30",7397607.37,7387527,0.0487169608702507,6936930.5,7824030.3,6859910.225,8064959.05,7400000,7390000,6940000,7820000,6860000,8060000
"Chipping Sparrow",5600,"24",12631639.68,12601967,0.0441025139647314,12019257.8,13391967.2,11454120.875,13742050.825,12600000,12600000,1.2e+07,13400000,11500000,13700000
"Chipping Sparrow",5600,"27",11881484.69,11814259.5,0.0670228050448602,10927497.9,12889763.1,10334665.85,13508953.475,11900000,11800000,10900000,12900000,10300000,13500000
"Chipping Sparrow",5600,"28",20402763.53,20386753.5,0.0410398995847563,19516111.1,21377502,18746875.575,21958510.65,20400000,20400000,19500000,21400000,18700000,2.2e+07
"Chipping Sparrow",5600,"29",15336251.49,15221976,0.0411165590080858,14613944.3,16097959.7,14331389.7,16741790.2,15300000,15200000,14600000,16100000,14300000,16700000
"Chipping Sparrow",5600,"22",24358056.96,24205226,0.0402825803621306,23206684.2,25742360.3,22712497.075,26201899.75,24400000,24200000,23200000,25700000,22700000,26200000
"Chipping Sparrow",5600,"23",16298855.87,16273933.5,0.0544718698612442,15225251.7,17515413.6,14637295.375,18048287.425,16300000,16300000,15200000,17500000,14600000,1.8e+07
"Chipping Sparrow",5600,"11",8787494.45,8742336,0.0807768546900842,7983099.8,9723738.2,7488909.275,10044383.75,8790000,8740000,7980000,9720000,7490000,1e+07
"Chipping Sparrow",5600,"19",1947369.3,1916864,0.168996408278115,1543986.5,2381512.6,1357531.125,2564972.55,1950000,1920000,1540000,2380000,1360000,2560000
"Chipping Sparrow",5600,"25",2203969.14,2151302.5,0.182728260309231,1726661.1,2815105.3,1554362.3,3068580.775,2200000,2150000,1730000,2820000,1550000,3070000
"Chipping Sparrow",5600,"7",21177325.44,21257392,0.189759410717795,15491015,26895983.6,13739671.325,27821356.525,21200000,21300000,15500000,26900000,13700000,27800000
"Chipping Sparrow",5600,"14",12096152.34,12105462.5,0.056340788474347,11210350.9,12896674.6,10855212.275,13317297.225,12100000,12100000,11200000,12900000,10900000,13300000
"Chipping Sparrow",5600,"12",23225192.66,23232728.5,0.0491399141919946,21797988.4,24637404.6,21044262.5,25348517.575,23200000,23200000,21800000,24600000,2.1e+07,25300000
"Chipping Sparrow",5600,"8",49616230.83,49403921,0.0783424614929301,44597019.1,54886699.3,42785051.2,57452495.45,49600000,49400000,44600000,54900000,42800000,57500000
"Chipping Sparrow",5600,"26",290216.89,280985.5,0.39274835779156,154357.6,445521.5,93022,508944.9,290000,281000,154000,446000,93000,509000
"Chipping Sparrow",5600,"17",5108104.38,5003843,0.179667633571504,3915476.9,6295270.9,3385698.75,6919392.925,5110000,5e+06,3920000,6300000,3390000,6920000
"Chipping Sparrow",5600,"34",1905749.37,1905534,0.250089341268992,1307714.3,2523588.3,1104844.75,2881253.875,1910000,1910000,1310000,2520000,1100000,2880000
"Chipping Sparrow",5600,"35",722274.56,670539,0.506575459444184,290892.7,1267964.5,112311.025,1502400.475,722000,671000,291000,1270000,112000,1500000
"Chipping Sparrow",5600,"13",13240927.68,13162325,0.0531265898023077,12281427.1,14192714.7,11966664.325,14560468.6,13200000,13200000,12300000,14200000,1.2e+07,14600000
"Chipping Sparrow",5600,"21",44471.15,39342,0.67956786295817,10303.4,86580.9,4793.85,111673.825,44500,39300,10300,86600,4790,112000
"Chipping Sparrow",5600,"20",962781.49,1001215,0.365749182609853,528073.3,1391374.8,344253.6,1613707.275,963000,1e+06,528000,1390000,344000,1610000
"Chipping Sparrow",5600,"37",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Chipping Sparrow",5600,"33",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Clay-colored Sparrow",5610,"10",2299329.14,2294849,0.143242471784737,1885818.7,2715671.6,1631147.25,2862907.875,2300000,2290000,1890000,2720000,1630000,2860000
"Clay-colored Sparrow",5610,"6",49127094.24,49321949.5,0.0923944187450818,42386032.8,54962756.5,40951617.425,57808598.975,49100000,49300000,42400000,5.5e+07,4.1e+07,57800000
"Clay-colored Sparrow",5610,"9",26665.16,25418,0.357218184272497,15603.1,41193.3,12419.95,47404.325,26700,25400,15600,41200,12400,47400
"Clay-colored Sparrow",5610,"22",17169.2,16465.5,0.38932511797449,9575.6,26258.7,5593.45,31227.85,17200,16500,9580,26300,5590,31200
"Clay-colored Sparrow",5610,"11",39843188.1,39536871,0.0650187373104314,36717848.5,43717043.9,35585074.025,44755559.9,39800000,39500000,36700000,43700000,35600000,44800000
"Clay-colored Sparrow",5610,"12",1612078.29,1593911.5,0.153397472254098,1318640.8,1947412.7,1167596.45,2083379.775,1610000,1590000,1320000,1950000,1170000,2080000
"Clay-colored Sparrow",5610,"8",2672412.74,2785067,0.545591024633075,612003.7,4897480.1,387479.9,5320881.45,2670000,2790000,612000,4900000,387000,5320000
"Clay-colored Sparrow",5610,"23",997766.83,975059.5,0.181979920510802,783099.9,1207885.7,695376.125,1399145.875,998000,975000,783000,1210000,695000,1400000
"Clay-colored Sparrow",5610,"17",1575845.52,1599203,0.180805021588232,1196749.1,1929896,1043673,2117268.9,1580000,1600000,1200000,1930000,1040000,2120000
"Clay-colored Sparrow",5610,"14",4574.88,4463,0.419115645864417,2251.7,6846.4,1125.075,8943.34999999999,4570,4460,2250,6850,1130,8940
"Clay-colored Sparrow",5610,"13",31622.36,30143,0.290556079362697,21862.7,43960,18021.625,52746.675,31600,30100,21900,44000,18000,52700
"Clay-colored Sparrow",5610,"7",514814.91,506721,0.115431347573767,442227.2,590878.1,417159.8,635327.025,515000,507000,442000,591000,417000,635000
"Clay-colored Sparrow",5610,"4",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Dark-eyed Junco",5670,"10",3388894.16,3368562.5,0.295494065110013,2081443.1,4663589.1,1691451.1,5271624.025,3390000,3370000,2080000,4660000,1690000,5270000
"Dark-eyed Junco",5670,"4",319285803.75,320044079.5,0.0562036221565482,294556884.6,341665046,284451150.575,351561454.075,3.19e+08,3.2e+08,2.95e+08,3.42e+08,2.84e+08,3.52e+08
"Dark-eyed Junco",5670,"6",57683000.37,58422890,0.12326406638109,48517133.7,65517231.4,43157740.95,73059721.95,57700000,58400000,48500000,65500000,43200000,73100000
"Dark-eyed Junco",5670,"9",46759.77,37687.5,1.03781880372426,0,121822,0,158228.9,46800,37700,0,122000,0,158000
"Dark-eyed Junco",5670,"28",3526967.03,3535744.5,0.159029307088082,2790929.1,4199322.4,2570414.675,4799775.625,3530000,3540000,2790000,4200000,2570000,4800000
"Dark-eyed Junco",5670,"2",5315222.04,5167903,0.496945697724954,2223030.4,8752610.1,1196190.475,10289944.7,5320000,5170000,2220000,8750000,1200000,10300000
"Dark-eyed Junco",5670,"3",17200404.92,16501069.5,0.894866668020113,0,36447527.9,0,51507078.175,17200000,16500000,0,36400000,0,51500000
"Dark-eyed Junco",5670,"5",3866755.71,3983732.5,0.672901591931928,521246.1,7368532.7,0,9477680.87499999,3870000,3980000,521000,7370000,0,9480000
"Dark-eyed Junco",5670,"11",18896.95,17775,0.637015165105664,5558,35411.8,1464.1,47662.45,18900,17800,5560,35400,1460,47700
"Dark-eyed Junco",5670,"7",177338403.81,177229819,0.143356882878639,142106808.4,210106184.5,127588515.1,219555301.825,1.77e+08,1.77e+08,1.42e+08,2.1e+08,1.28e+08,2.2e+08
"Dark-eyed Junco",5670,"14",9523367.55,9492460.5,0.0825016590971555,8450818,10534308.1,8162309.45,10984805.45,9520000,9490000,8450000,10500000,8160000,1.1e+07
"Dark-eyed Junco",5670,"12",4314807.09,4293447.5,0.198823856036042,3249814.3,5348639.6,2771611.525,5819126.425,4310000,4290000,3250000,5350000,2770000,5820000
"Dark-eyed Junco",5670,"8",56278035.81,55745929,0.0932094135314619,49881138.1,62856473.4,45896597.875,66961519.05,56300000,55700000,49900000,62900000,45900000,6.7e+07
"Dark-eyed Junco",5670,"13",426772.67,427950.5,0.247562459709232,292910.9,565118.3,258050.5,619591.375,427000,428000,293000,565000,258000,620000
"Dark-eyed Junco",5670,"15",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Dark-eyed Junco",5670,"30",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Dark-eyed Junco",5670,"33",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Dark-eyed Junco",5670,"16",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Song Sparrow",5810,"10",17439871.33,17456553,0.0839161470339724,15413124.1,19264125.2,14961525.85,20400771.575,17400000,17500000,15400000,19300000,1.5e+07,20400000
"Song Sparrow",5810,"4",198210.58,174701,0.510759492432839,91907.3,338977.8,37663.525,439259.4,198000,175000,91900,339000,37700,439000
"Song Sparrow",5810,"5",19258644.06,19173087,0.0740073930406713,17477196.2,21258432.6,16503225.55,22028725.525,19300000,19200000,17500000,21300000,16500000,2.2e+07
"Song Sparrow",5810,"6",37323448.11,37215750,0.0961573336416637,33100109.6,41918654.3,30287212.725,43807619.65,37300000,37200000,33100000,41900000,30300000,43800000
"Song Sparrow",5810,"9",8091074.44,8108579.5,0.122697069776569,6825859.8,9480721,6111795.9,10012646.675,8090000,8110000,6830000,9480000,6110000,1e+07
"Song Sparrow",5810,"15",579853.46,573854.5,0.271457978609553,381432.5,793633.3,337689.475,885290.4,580000,574000,381000,794000,338000,885000
"Song Sparrow",5810,"32",2324550.72,2294489,0.216571137809118,1717462.1,2962486.9,1569934.75,3460285.225,2320000,2290000,1720000,2960000,1570000,3460000
"Song Sparrow",5810,"33",401007.72,394792.5,0.300618094846593,251670.1,548544.6,191943.175,615084.55,401000,395000,252000,549000,192000,615000
"Song Sparrow",5810,"16",2943059.62,2912251,0.124891695347793,2440309.9,3427624.9,2321619.375,3636764.975,2940000,2910000,2440000,3430000,2320000,3640000
"Song Sparrow",5810,"18",57686.19,54011.5,0.325708281733058,36849.3,81782,20961.425,96321.7999999999,57700,54000,36800,81800,21000,96300
"Song Sparrow",5810,"30",3508163.93,3513031,0.0619310725496199,3235635.5,3790662.6,3144025.375,3926067.2,3510000,3510000,3240000,3790000,3140000,3930000
"Song Sparrow",5810,"24",8376230.68,8435012.5,0.0780220012130587,7550451.6,9207046.4,7264804.35,9731567.25,8380000,8440000,7550000,9210000,7260000,9730000
"Song Sparrow",5810,"27",55351.26,49734,0.600536356828401,15146.2,98681.1,4886.1,119661.325,55400,49700,15100,98700,4890,120000
"Song Sparrow",5810,"28",29781074.67,29813683,0.0368888036970326,28296546.6,31144176.1,27804511.1,31994915.8,29800000,29800000,28300000,31100000,27800000,3.2e+07
"Song Sparrow",5810,"29",3092700.87,3079935,0.0653282196431672,2854570.4,3359806,2785862.3,3538217.425,3090000,3080000,2850000,3360000,2790000,3540000
"Song Sparrow",5810,"2",286661.36,250929,0.711223754038514,50664.6,579048.7,0,735897.6,287000,251000,50700,579000,0,736000
"Song Sparrow",5810,"22",23205397.81,23367251.5,0.0452160997778798,21792120.8,24227216.4,21124869.125,25040469.75,23200000,23400000,21800000,24200000,21100000,2.5e+07
"Song Sparrow",5810,"23",20637456.75,20588615.5,0.0500052256149171,19347285.4,21987751.8,18621401.875,22823874.8,20600000,20600000,19300000,2.2e+07,18600000,22800000
"Song Sparrow",5810,"11",24848155.52,24556318,0.0695072575730731,22777529.9,27351423.3,21954309.75,27961716,24800000,24600000,22800000,27400000,2.2e+07,2.8e+07
"Song Sparrow",5810,"19",688906.52,667749,0.202525595176794,520323.8,865936.4,427090.7,977565.775,689000,668000,520000,866000,427000,978000
"Song Sparrow",5810,"14",25057965.09,25109653,0.0463412003531391,23372628.4,26511721.8,22883183.425,27326763.775,25100000,25100000,23400000,26500000,22900000,27300000
"Song Sparrow",5810,"12",25584390.02,25528670,0.0694421918330068,23272835.3,27901862.8,21859200.7,28646427.075,25600000,25500000,23300000,27900000,21900000,28600000
"Song Sparrow",5810,"8",15899856.77,15903817.5,0.18698214198091,12019914,19816887.6,11020390.7,21823880.65,15900000,15900000,1.2e+07,19800000,1.1e+07,21800000
"Song Sparrow",5810,"26",48198.79,47900,0.494460044077716,19450.7,78362.2,9537.675,93590.3499999999,48200,47900,19500,78400,9540,93600
"Song Sparrow",5810,"17",1622508.24,1512118,0.246387633080697,1197811,2150978.9,1056761.025,2582332.15,1620000,1510000,1200000,2150000,1060000,2580000
"Song Sparrow",5810,"34",68303.25,66160.5,0.530603704807871,24184.7,116291.3,11203.625,145748.9,68300,66200,24200,116000,11200,146000
"Song Sparrow",5810,"35",4509.66,4458,0.767600693339977,0,9192.6,0,10977.9,4510,4460,0,9190,0,11000
"Song Sparrow",5810,"13",25504524.52,25652364,0.0477887485655147,24044938,26830643.3,22859798.125,27749209.675,25500000,25700000,2.4e+07,26800000,22900000,27700000
"Song Sparrow",5810,"7",337027.53,332227,0.134951262575665,285447.6,404827,252641.45,419354.6,337000,332000,285000,405000,253000,419000
"Song Sparrow",5810,"1",34325.01,30046.5,0.711217471177749,6066.9,69335.2,0,88116.525,34300,30000,6070,69300,0,88100
"Lincoln's Sparrow",5830,"10",13445616.69,13382254.5,0.122643453452218,11378464.3,15861839.8,10748781.325,17050498.15,13400000,13400000,11400000,15900000,10700000,17100000
"Lincoln's Sparrow",5830,"4",27232625.85,27150491,0.0961468277367113,24034815.7,30621287,22174708.35,32099662.35,27200000,27200000,2.4e+07,30600000,22200000,32100000
"Lincoln's Sparrow",5830,"5",4381051.21,4309507.5,0.357787012662531,2484239.6,6446941.8,1942690.625,7279056.8,4380000,4310000,2480000,6450000,1940000,7280000
"Lincoln's Sparrow",5830,"6",55056599.92,54693310.5,0.101199927935981,47847915,62517390.7,44591484.475,65750920.3,55100000,54700000,47800000,62500000,44600000,65800000
"Lincoln's Sparrow",5830,"9",355387.63,357104,0.195617242788813,260261,444266.2,209802.85,466587.4,355000,357000,260000,444000,210000,467000
"Lincoln's Sparrow",5830,"15",46706.32,45211.5,0.509945632525827,20092.4,78323.6,8126.775,98625.2999999999,46700,45200,20100,78300,8130,98600
"Lincoln's Sparrow",5830,"16",3123123.24,3068398,0.188233894374492,2358363.6,3923217.3,2108222.725,4287145.2,3120000,3070000,2360000,3920000,2110000,4290000
"Lincoln's Sparrow",5830,"2",1665679.24,1613951.5,0.490004960478615,682582.6,2768986,159732.275,3227962.975,1670000,1610000,683000,2770000,160000,3230000
"Lincoln's Sparrow",5830,"3",1185343.43,1080826.5,0.683452764467647,179190.6,2284056.3,72667.7,2580598.275,1190000,1080000,179000,2280000,72700,2580000
"Lincoln's Sparrow",5830,"11",248274.53,236986.5,0.30686733214431,150385.3,350285.9,120921.975,392360.7,248000,237000,150000,350000,121000,392000
"Lincoln's Sparrow",5830,"7",51540986.56,51162005,0.0776092263011735,46247407.6,56620974.3,43931682.35,58758140.975,51500000,51200000,46200000,56600000,43900000,58800000
"Lincoln's Sparrow",5830,"14",376539.99,380307.5,0.185959585216017,274231.8,470863.9,254694.325,500872.875,377000,380000,274000,471000,255000,501000
"Lincoln's Sparrow",5830,"12",810342.9,808454.5,0.160386419265535,652746.5,980827.6,586870.75,1056744.9,810000,808000,653000,981000,587000,1060000
"Lincoln's Sparrow",5830,"8",18265424.48,17920234,0.113696106659435,15949373.2,20921320.3,14213336.45,21948772.05,18300000,17900000,15900000,20900000,14200000,21900000
"Lincoln's Sparrow",5830,"35",70844.2,64667,1.08491320328985,0,176708,0,261467.825,70800,64700,0,177000,0,261000
"Lincoln's Sparrow",5830,"13",3463.06,2901,0.80706500939879,0,6570.4,0,9549.025,3460,2900,0,6570,0,9550
"Lincoln's Sparrow",5830,"33",0,0,NA,0,0,0,0,0,0,0,0,0,0
"Swamp Sparrow",5840,"10",25474.68,24573,0.412860706555002,13348.4,38703.4,6815.125,48803.025,25500,24600,13300,38700,6820,48800
"Swamp Sparrow",5840,"6",8216615.02,8036570,0.192663073988447,6452451.7,10015956.8,5549840.75,11065506.95,8220000,8040000,6450000,1e+07,5550000,11100000
"Swamp Sparrow",5840,"30",65940.79,66182.5,0.23973027145213,46647,87083.8,36244.95,95115.95,65900,66200,46600,87100,36200,95100
"Swamp Sparrow",5840,"22",48156.08,46099,0.370611257260807,26408.3,69168.5,20957.025,87810.225,48200,46100,26400,69200,21000,87800
"Swamp Sparrow",5840,"23",1509773.9,1462362,0.163761795841866,1253171.2,1816616.5,1090101.3,2041335.825,1510000,1460000,1250000,1820000,1090000,2040000
"Swamp Sparrow",5840,"11",636879.72,646105,0.219979574262946,449256.4,783588.5,353234.875,931644.65,637000,646000,449000,784000,353000,932000
