"Prov","cn","Aou","BCR","n.routes","mean.PopEst","med.PopEst","Coeff.var","LCI80.PopEst","UCI80.PopEst","LCI95.PopEst","UCI95.PopEst","rounded.mean.PopEst","rounded.med.PopEst","rounded.LCI80.PopEst","rounded.UCI80.PopEst","rounded.LCI95.PopEst","rounded.UCI95.PopEst","st_abrev"
54,"Loggerhead Shrike",6220,17,NA,16864.48,15374.5,0.477894000680297,8574.4,28392.2,6577.15,35891.925,16900,15400,8570,28400,6580,35900,"NE"
54,"Belted Kingfisher",3900,22,10,4916.81,3875.5,0.907382090086208,0,11249.2,0,15360.175,4920,3880,0,11200,0,15400,"NE"
54,"Say's Phoebe",4570,19,37,27950.37,25421,0.476756940197166,12976.7,46914.4,9468.275,59595.425,28000,25400,13000,46900,9470,59600,"NE"
54,"European Starling",4930,19,37,3549669.39,3475761.5,0.193663670471071,2711681.9,4464929.9,2484541.175,5134071.725,3550000,3480000,2710000,4460000,2480000,5130000,"NE"
54,"Blue Jay",4770,17,NA,4827.53,4862,0.426043341619044,2301.3,7491.9,1445.05,8912.075,4830,4860,2300,7490,1450,8910,"NE"
54,"Great-tailed Grackle",5120,19,37,19216.01,16900.5,0.567518365381361,7837.3,31483.9,3663.95,48794.875,19200,16900,7840,31500,3660,48800,"NE"
54,"Mourning Dove",3160,17,NA,354001.4,352744.5,0.149397433222768,287160.9,420049.7,254428.7,459885.5,354000,353000,287000,420000,254000,460000,"NE"
54,"Eurasian Collared-Dove",22860,19,37,1540846.24,1523372.5,0.194450808324835,1132056.6,1989383.1,1034808.45,2148725.625,1540000,1520000,1130000,1990000,1030000,2150000,"NE"
54,"Cassin's Kingbird",4480,18,12,1861.93,1568.5,0.96798111202567,0,4483.6,0,5791.925,1860,1570,0,4480,0,5790,"NE"
54,"American Crow",4880,19,37,466496.88,441863.5,0.229937210799204,345441.7,611245.8,325549.375,686214.8,466000,442000,345000,611000,326000,686000,"NE"
54,"House Sparrow",6882,11,7,172492.02,169046.5,0.346772508176015,91644.7,250491.6,61288.45,302190,172000,169000,91600,250000,61300,302000,"NE"
54,"Cliff Swallow",6120,18,12,5150964.93,4927170,0.568732769527812,1675204.4,9506975.5,338552.1,11572013.525,5150000,4930000,1680000,9510000,339000,11600000,"NE"
54,"Northern Rough-winged Swallow",6170,11,7,574259.51,490037.5,0.579264054692005,261609.6,998028,86443.175,1505333.025,574000,490000,262000,998000,86400,1510000,"NE"
54,"Brewer's Blackbird",5100,17,NA,34010.37,32720,0.276423553679773,23504.3,45769.7,19817.25,50382.725,34000,32700,23500,45800,19800,50400,"NE"
54,"Eastern Kingbird",4440,11,7,976723.22,952029.5,0.201518622550217,714079.6,1212008.8,635007.775,1417148.525,977000,952000,714000,1210000,635000,1420000,"NE"
54,"Cliff Swallow",6120,11,7,515772.93,466679.5,0.561239055482809,223220.3,843714.1,129754.8,1233348.25,516000,467000,223000,844000,130000,1230000,"NE"
54,"Mourning Dove",3160,22,10,1452181.29,1424885.5,0.136137089489229,1214162.8,1688881.4,1164875.75,1910146.85,1450000,1420000,1210000,1690000,1160000,1910000,"NE"
54,"House Wren",7210,17,NA,31001.9,28296.5,0.332673718578557,20924.3,44453.1,16631.75,54417.025,31000,28300,20900,44500,16600,54400,"NE"
54,"Bald Eagle",3520,22,10,1906.53,1689.5,0.619738964415825,564.3,3723.2,0,4616.2,1910,1690,564,3720,0,4620,"NE"
54,"European Starling",4930,18,12,1253181.7,1280185.5,0.33095257716354,804817.8,1796789.3,511359.425,2191901.225,1250000,1280000,805000,1800000,511000,2190000,"NE"
54,"Mourning Dove",3160,18,12,6140187.76,6183395.5,0.141380938763865,5055693.2,7027161.5,4304093.725,7775413.05,6140000,6180000,5060000,7030000,4300000,7780000,"NE"
54,"Rock Pigeon",3131,18,12,208023.19,211761.5,0.310495221969919,123889.5,281740,93587.7,354208.3,208000,212000,124000,282000,93600,354000,"NE"
54,"Purple Martin",6110,19,37,40198.78,31767,0.810262783436424,8148,77475.1,4642.7,121545.25,40200,31800,8150,77500,4640,122000,"NE"
54,"Red-winged Blackbird",4980,19,37,14996230.77,14863717.5,0.146706852308527,12438125.2,17670909.6,11006718.525,19820392.675,1.5e+07,14900000,12400000,17700000,1.1e+07,19800000,"NE"
54,"Red-winged Blackbird",4980,11,7,1926977.08,1907923,0.207206541716202,1390077,2505761.2,1293661.525,2702764.025,1930000,1910000,1390000,2510000,1290000,2700000,"NE"
54,"Greater Prairie-Chicken",3050,17,NA,310.73,289,0.624519336424005,86.4,587.2,0,774.55,311,289,86.4,587,0,775,"NE"
54,"Field Sparrow",5630,17,NA,15902.02,15588,0.481543840053292,6481.9,25886,3396.325,30208.875,15900,15600,6480,25900,3400,30200,"NE"
54,"Lark Bunting",6050,18,12,1701006.81,1673356,0.275659658244623,1136338.5,2377696.2,894141.85,2517159.55,1700000,1670000,1140000,2380000,894000,2520000,"NE"
54,"Swainson's Hawk",3420,18,12,17685.23,17378.5,0.291999919941094,12267.4,23653,9209.025,29657.875,17700,17400,12300,23700,9210,29700,"NE"
54,"Northern Bobwhite",2890,19,37,2254665.54,2278793,0.214663547534858,1627476.6,2836736.4,1214865.4,3126884.3,2250000,2280000,1630000,2840000,1210000,3130000,"NE"
54,"Indigo Bunting",5980,17,NA,1318.79,1214,0.572818373256496,231.6,2338.4,77.475,2838.1,1320,1210,232,2340,77.5,2840,"NE"
54,"Brown Thrasher",7050,17,NA,19987.1,20050.5,0.232166210560628,13860.2,25856.1,11357.35,29435.175,20000,20100,13900,25900,11400,29400,"NE"
54,"Black-billed Cuckoo",3880,17,NA,1084.62,1008,0.635283873044529,283.7,2087.1,132.225,2713.975,1080,1010,284,2090,132,2710,"NE"
54,"Cedar Waxwing",6190,19,37,817418.91,805519.5,0.321969661283986,497194.2,1112611.9,268780.7,1355223.525,817000,806000,497000,1110000,269000,1360000,"NE"
54,"Lazuli Bunting",5990,17,NA,3963.02,3401,0.543991214384464,1569.8,6758.2,964.5,8737,3960,3400,1570,6760,964,8740,"NE"
54,"Great Horned Owl",3750,22,10,5277.81,4766.5,0.53018224807636,2258.2,9139.6,1283.075,11553,5280,4770,2260,9140,1280,11600,"NE"
54,"Eurasian Collared-Dove",22860,11,7,152809.33,148672,0.382557973404969,78035.5,228590.9,51874.075,284424.05,153000,149000,78000,229000,51900,284000,"NE"
54,"Bullock's Oriole",5080,18,12,149445.9,148480,0.443938853289222,61510.1,230216.7,38972.775,269967.075,149000,148000,61500,230000,39000,270000,"NE"
54,"Horned Lark",4740,17,NA,122186.64,119604,0.200819025445589,92655.3,151713.7,80686.475,173659.875,122000,120000,92700,152000,80700,174000,"NE"
54,"Bank Swallow",6160,17,NA,2495.08,2285,0.453538136462121,974.9,3966,642.55,4840,2500,2280,975,3970,643,4840,"NE"
54,"Orchard Oriole",5060,22,10,754692.37,706900,0.247696047676641,543101.3,1043241.3,464418.8,1148083.275,755000,707000,543000,1040000,464000,1150000,"NE"
54,"Burrowing Owl",3780,19,37,9826.97,7811.5,0.7485812654717,2837.9,17110.5,1596.75,28611.2999999999,9830,7810,2840,17100,1600,28600,"NE"
54,"Vesper Sparrow",5400,22,10,26968.31,26599.5,0.351753310991012,14060,38698.1,10841.3,45841.6,27000,26600,14100,38700,10800,45800,"NE"
54,"Warbling Vireo",6270,19,37,888502.86,873115,0.16443617203206,718321.1,1079497.7,613258.25,1167650.275,889000,873000,718000,1080000,613000,1170000,"NE"
54,"Warbling Vireo",6270,18,12,28472.39,27275.5,0.491531299500338,10962,47135.1,8177.25,58256.5,28500,27300,11000,47100,8180,58300,"NE"
54,"Eastern Meadowlark",5010,17,NA,1312.33,1244.5,0.851372730029499,0,2771.4,0,3944.4,1310,1240,0,2770,0,3940,"NE"
54,"Lark Sparrow",5520,17,NA,26752.75,26188.5,0.314291942747884,17757.2,37808.2,13963.475,44782.7,26800,26200,17800,37800,14000,44800,"NE"
54,"Blue Grosbeak",5970,19,37,2078993.51,2081712,0.150336074747318,1687827.7,2439326.3,1563791.45,2626635.925,2080000,2080000,1690000,2440000,1560000,2630000,"NE"
54,"Tree Swallow",6140,19,37,388696.34,369475.5,0.383146148335024,211454.6,588021.3,156416.7,681286.3,389000,369000,211000,588000,156000,681000,"NE"
54,"Rock Pigeon",3131,11,7,30414.49,26935,0.593992178435046,9519.7,55396.1,2810.675,70255.925,30400,26900,9520,55400,2810,70300,"NE"
54,"Yellow-billed Cuckoo",3870,11,7,61140.07,60061.5,0.407546310296377,27564.3,94698.4,9334.05,105161.225,61100,60100,27600,94700,9330,105000,"NE"
54,"Cassin's Sparrow",5780,19,37,8686.11,8054,0.621245521571605,2084.5,16057.6,0,20350.275,8690,8050,2080,16100,0,20400,"NE"
54,"Bank Swallow",6160,18,12,6744.78,5601,0.728776965939929,1248,13013.8,0,17800.575,6740,5600,1250,13000,0,17800,"NE"
54,"Loggerhead Shrike",6220,11,7,14624.77,13568.5,0.739528532451912,1078.7,27395.8,0,37726.6,14600,13600,1080,27400,0,37700,"NE"
54,"Barn Swallow",6130,17,NA,199910.43,197515.5,0.26337638915754,144395.8,251715.8,121550.2,282791.775,2e+05,198000,144000,252000,122000,283000,"NE"
54,"Common Nighthawk",4200,22,10,39111.04,36665.5,0.397023610614292,19693.8,62036,15747.775,71853.9,39100,36700,19700,62000,15700,71900,"NE"
54,"Greater Prairie-Chicken",3050,11,7,6777.7,6288.5,0.545097506732184,2288.3,11797.7,1648.3,15285.5,6780,6290,2290,11800,1650,15300,"NE"
54,"Mountain Bluebird",7680,18,12,24386.69,20482.5,0.946662727978301,0,53019.3,0,82490.575,24400,20500,0,53000,0,82500,"NE"
54,"Bobolink",4940,22,10,22179.92,21689,0.359944988071886,11439.7,32213.4,8796.725,34715.05,22200,21700,11400,32200,8800,34700,"NE"
54,"Hairy Woodpecker",3930,17,NA,32586.75,32358,0.343850124991266,19082.1,49496.6,14180.7,54771.25,32600,32400,19100,49500,14200,54800,"NE"
54,"Red-winged Blackbird",4980,18,12,3998395.11,3970883.5,0.227202907195633,2781419.9,5183644.3,2308436.175,5685161.025,4e+06,3970000,2780000,5180000,2310000,5690000,"NE"
54,"Purple Martin",6110,22,10,63586.16,56876.5,0.760647569724555,15193.2,123472.8,6514.45,163614.625,63600,56900,15200,123000,6510,164000,"NE"
54,"Cordilleran Flycatcher",4640,18,12,6538.52,6009.5,0.927072113061964,0,14586.4,0,18288.25,6540,6010,0,14600,0,18300,"NE"
54,"Chimney Swift",4230,18,12,103310.78,98996,0.516302204632531,32075.7,172983.6,16872.575,200569.05,103000,99000,32100,173000,16900,201000,"NE"
54,"Common Grackle",5110,18,12,4703325.97,4538691.5,0.223229614980118,3486779.8,5990744.8,2806802.2,6779418.325,4700000,4540000,3490000,5990000,2810000,6780000,"NE"
54,"Mountain Bluebird",7680,17,NA,76060.91,78624,0.337394179475602,42324.5,104920,29891.9,124763.9,76100,78600,42300,105000,29900,125000,"NE"
54,"Gray Catbird",7040,17,NA,3531.77,3434,0.475728907150665,1644.5,5568.8,684.4,7542.47499999999,3530,3430,1640,5570,684,7540,"NE"
54,"Field Sparrow",5630,18,12,6301.96,6452.5,0.724448451037498,481.6,11968.2,0,16126.125,6300,6450,482,12000,0,16100,"NE"
54,"Orchard Oriole",5060,18,12,1390312.63,1349355.5,0.366126305369682,705855.4,2126634.1,588557.575,2431438.525,1390000,1350000,706000,2130000,589000,2430000,"NE"
54,"Gray Catbird",7040,11,7,237053.46,240152.5,0.238221970785287,164943.6,312921.2,142734.375,345628.125,237000,240000,165000,313000,143000,346000,"NE"
54,"Northern Bobwhite",2890,11,7,147264.73,143598,0.327703730035677,96892.5,206483.3,55828.025,257189.275,147000,144000,96900,206000,55800,257000,"NE"
54,"Eastern Meadowlark",5010,11,7,902.88,755.5,1.02242166026197,0,2078.3,0,2596.475,903,756,0,2080,0,2600,"NE"
54,"Eurasian Collared-Dove",22860,22,10,186116.26,175821.5,0.398473512566569,95027.1,289501.1,77698.95,322287.875,186000,176000,95000,290000,77700,322000,"NE"
54,"Northern Rough-winged Swallow",6170,17,NA,22115.42,19684.5,0.485362092487609,10437.3,35803.8,7567.375,44731.2,22100,19700,10400,35800,7570,44700,"NE"
54,"American Robin",7610,19,37,11097851.58,11187498,0.142871374349154,9020951.6,12929860.5,8545357.675,14002824,11100000,11200000,9020000,12900000,8550000,1.4e+07,"NE"
54,"Great Horned Owl",3750,11,7,4707.58,4112,0.899473220764114,0,11069.3,0,13096.425,4710,4110,0,11100,0,13100,"NE"
54,"Swamp Sparrow",5840,19,37,17290.24,14425,0.967877901221091,0,42388.1,0,56271.7,17300,14400,0,42400,0,56300,"NE"
54,"Yellow Warbler",6520,17,NA,31643.22,30799,0.232240668148347,22888,40524.3,20064.35,48170.75,31600,30800,22900,40500,20100,48200,"NE"
54,"Ruby-crowned Kinglet",7490,17,NA,74746.71,72593,0.399671464066388,40911.4,117662.4,22522.975,138152.225,74700,72600,40900,118000,22500,138000,"NE"
54,"Indigo Bunting",5980,22,10,517710.48,510715.5,0.330506259501586,322228.3,728690.2,246838.7,917793,518000,511000,322000,729000,247000,918000,"NE"
54,"Belted Kingfisher",3900,19,37,54177.67,49905,0.42050317819056,30641,88877.5000000001,19776.725,104854.925,54200,49900,30600,88900,19800,105000,"NE"
54,"Willow Flycatcher",4660,11,7,21911.97,18773.5,0.660573646370019,6029.3,38892.7,1942.575,58015.175,21900,18800,6030,38900,1940,58000,"NE"
54,"Brown Thrasher",7050,11,7,293832.07,293648,0.258588271312687,201154,396566,155549.725,430477.975,294000,294000,201000,397000,156000,430000,"NE"
54,"Red-headed Woodpecker",4060,18,12,125219.27,118629,0.367102272212712,70514.1,184220,52733.95,208929.675,125000,119000,70500,184000,52700,209000,"NE"
54,"Burrowing Owl",3780,18,12,18745.87,18187,0.38291879591309,10842.3,28374.9,7084.025,34372.625,18700,18200,10800,28400,7080,34400,"NE"
54,"Yellow-billed Cuckoo",3870,19,37,284344.86,288492,0.366323063212738,143468.2,409615.9,109530.05,498968.75,284000,288000,143000,410000,110000,499000,"NE"
54,"Mourning Dove",3160,19,37,15226525.08,15365272.5,0.0947591052223454,13256511.5,16962469.3,12671004.625,17624472.8,15200000,15400000,13300000,1.7e+07,12700000,17600000,"NE"
54,"Wild Turkey",3100,17,NA,2330.7,2344.5,0.248647785437639,1560.5,3038.6,1312.775,3542.225,2330,2340,1560,3040,1310,3540,"NE"
54,"Rose-breasted Grosbeak",5950,11,7,32985.61,31434.5,0.452381125375983,15951.5,51991.7,4332.9,64304.15,33000,31400,16000,52000,4330,64300,"NE"
54,"Common Nighthawk",4200,17,NA,14285.14,13972,0.230842162383664,10179.8,18620.5,8857.675,21344.25,14300,14000,10200,18600,8860,21300,"NE"
54,"Tree Swallow",6140,22,10,106561.85,100225,0.66216819769524,26817,186367.6,22114.675,243460.875,107000,1e+05,26800,186000,22100,243000,"NE"
54,"Red-headed Woodpecker",4060,19,37,1334430.35,1299488.5,0.167656394508545,1063186.9,1632474.3,930494.425,1752300.2,1330000,1300000,1060000,1630000,930000,1750000,"NE"
54,"Red-headed Woodpecker",4060,22,10,291010.27,287950,0.178381355972484,237088,364423.8,202303.2,392224.275,291000,288000,237000,364000,202000,392000,"NE"
54,"Loggerhead Shrike",6220,18,12,105332.85,102309,0.289588913975744,68402.1,147757.2,59232.85,175269.325,105000,102000,68400,148000,59200,175000,"NE"
54,"American Goldfinch",5290,19,37,4103824.68,3924965,0.208567619526496,3042380,5346568,2664072.6,6057450.775,4100000,3920000,3040000,5350000,2660000,6060000,"NE"
54,"Orchard Oriole",5060,11,7,859518.08,818526.5,0.258003061635198,591771.1,1106565.3,506719.275,1301441.05,860000,819000,592000,1110000,507000,1300000,"NE"
54,"Swainson's Hawk",3420,19,37,22046.08,20797,0.361246044078478,13007.7,32442.1,8405.9,38346.875,22000,20800,13000,32400,8410,38300,"NE"
54,"Bank Swallow",6160,19,37,206067.5,185432.5,0.741019785629355,24966.5,382494.3,13709.475,529281.15,206000,185000,25000,382000,13700,529000,"NE"
54,"Black-capped Chickadee",7350,22,10,86684.3,83960.5,0.328915211402225,56069,124092.3,37584.025,153121.675,86700,84000,56100,124000,37600,153000,"NE"
54,"Brown-headed Cowbird",4950,22,10,4370672.55,4290649,0.175429641893171,3523566.5,5428373.4,3064401,5974309.275,4370000,4290000,3520000,5430000,3060000,5970000,"NE"
54,"Eastern Wood-Pewee",4610,11,7,88937.43,85259,0.423261253904789,41708.5,142799.7,23822.575,174069.1,88900,85300,41700,143000,23800,174000,"NE"
54,"European Starling",4930,17,NA,27119.26,26703,0.310156843808646,17153,38129.3,13407.5,43242.325,27100,26700,17200,38100,13400,43200,"NE"
54,"Brown-headed Cowbird",4950,18,12,2104969.13,2069146.5,0.32585837889933,1172187.5,2911425.8,899308.05,3342276.7,2100000,2070000,1170000,2910000,899000,3340000,"NE"
54,"Chimney Swift",4230,11,7,282082.09,278610,0.369484552990455,135043,411144.5,109487.2,465411.6,282000,279000,135000,411000,109000,465000,"NE"
54,"Cooper's Hawk",3330,17,NA,2104.7,1790,0.739200121841367,414,4117.4,43.7,5550.72499999999,2100,1790,414,4120,43.7,5550,"NE"
54,"Tufted Titmouse",7310,22,10,41689.94,36044.5,0.642411658313555,13303.7,73190.9,7188.55,110817.5,41700,36000,13300,73200,7190,111000,"NE"
54,"Common Grackle",5110,11,7,2183382.82,2204269,0.316461157423642,1287794.7,3039118.4,950753.3,3445303.15,2180000,2200000,1290000,3040000,951000,3450000,"NE"
54,"Yellow-breasted Chat",6830,18,12,140647.33,134465.5,0.771134214458773,14803.2,251438.6,9310.925,379151.425,141000,134000,14800,251000,9310,379000,"NE"
54,"Brewer's Sparrow",5620,17,NA,1597.56,1323,0.785979877640662,246.8,3230,0,4758,1600,1320,247,3230,0,4760,"NE"
54,"Orchard Oriole",5060,19,37,9609063.76,9538159.5,0.160866443778328,7785640,11549026.9,7055615.525,13291705.1,9610000,9540000,7790000,11500000,7060000,13300000,"NE"
54,"Cedar Waxwing",6190,11,7,265853.17,249681.5,0.536342954896426,94452.4,461245.8,48158.275,584569.299999999,266000,250000,94500,461000,48200,585000,"NE"
54,"Western Wood-Pewee",4620,18,12,88064.09,83118,0.613252145811378,22968.9,155389.9,9081.825,218136.55,88100,83100,23000,155000,9080,218000,"NE"
54,"Vesper Sparrow",5400,18,12,22992.04,22399,0.497449061527285,10045.2,37195.4,3241.675,46901.6499999999,23000,22400,10000,37200,3240,46900,"NE"
54,"American Redstart",6870,17,NA,19620.36,17381.5,0.757376936707177,2985.3,36663.3,723.725,56359.8999999999,19600,17400,2990,36700,724,56400,"NE"
54,"Dickcissel",6040,22,10,3140620.24,3093918.5,0.157794319398828,2525955.9,3748500.4,2335837.05,4177890.475,3140000,3090000,2530000,3750000,2340000,4180000,"NE"
54,"Great Horned Owl",3750,19,37,97037.45,93173,0.310755279290167,62174.9,136099.7,51673.125,159926.3,97000,93200,62200,136000,51700,160000,"NE"
54,"Red-breasted Nuthatch",7280,19,37,28378.3,25830,1.05394862911327,0,65245.4,0,101802.05,28400,25800,0,65200,0,102000,"NE"
54,"Great Horned Owl",3750,18,12,26291.64,26587,0.447756888983413,11553.5,41395,6103.175,49827.725,26300,26600,11600,41400,6100,49800,"NE"
54,"Red-bellied Woodpecker",4090,11,7,52307.86,51746.5,0.522436459981364,15334.3,91019.1,7349.425,109606.175,52300,51700,15300,91000,7350,110000,"NE"
54,"Blue Grosbeak",5970,11,7,258400.57,251884.5,0.337031787573975,146188.7,364065.6,118850.5,432245.275,258000,252000,146000,364000,119000,432000,"NE"
54,"Northern Cardinal",5930,11,7,358141.8,351655.5,0.326253813374016,216621.2,515952.4,158184.925,630644.75,358000,352000,217000,516000,158000,631000,"NE"
54,"Eastern Towhee",5870,19,37,22246.84,19420.5,0.693209650827917,5640.9,42722.4,1835.075,56903.8,22200,19400,5640,42700,1840,56900,"NE"
54,"Sharp-tailed Grouse",3080,19,37,22190.47,18949,0.627592429772946,7381.3,40218.1,3181.15,49939.775,22200,18900,7380,40200,3180,49900,"NE"
54,"Blue Grosbeak",5970,18,12,408200.45,401428,0.371478791823725,231426.7,616739,176048.35,680300.775,408000,401000,231000,617000,176000,680000,"NE"
54,"White-throated Swift",4250,17,NA,3540.83,3098.5,0.711079956095592,324.8,6493.2,37.05,8991.125,3540,3100,325,6490,37.1,8990,"NE"
54,"Sharp-tailed Grouse",3080,17,NA,5284.94,5146,0.374558003709496,2756.6,8056.9,2044.7,9592.025,5280,5150,2760,8060,2040,9590,"NE"
54,"Northern Cardinal",5930,22,10,1408145.74,1416897,0.170675576798707,1106046.8,1720753.3,992165.1,1862089.6,1410000,1420000,1110000,1720000,992000,1860000,"NE"
54,"American Crow",4880,11,7,133704.39,135735.5,0.387185231826433,72038.1,199784.1,44382.975,240417.2,134000,136000,72000,2e+05,44400,240000,"NE"
54,"Red-eyed Vireo",6240,17,NA,2365.09,2330.5,0.389304172472911,1187.4,3540.7,660.775,4098.05,2370,2330,1190,3540,661,4100,"NE"
54,"Song Sparrow",5810,17,NA,32971.64,31593.5,0.349664895363575,18489.3,49121.9,13225.4,53751.975,33000,31600,18500,49100,13200,53800,"NE"
54,"Tree Swallow",6140,11,7,28349.88,26165.5,0.56462510840563,11049.1,45519.8,1983.15,72626.5249999999,28300,26200,11000,45500,1980,72600,"NE"
54,"Rose-breasted Grosbeak",5950,22,10,118959.97,117100,0.217280216336389,91061.3,152968.4,73828.525,166284.75,119000,117000,91100,153000,73800,166000,"NE"
54,"Field Sparrow",5630,11,7,351413.46,354165.5,0.176300296805935,261323,434065,249332.175,468848.25,351000,354000,261000,434000,249000,469000,"NE"
54,"Great Crested Flycatcher",4520,19,37,633336.57,608914.5,0.475603629351098,235671.3,960476.2,170481.75,1358948.2,633000,609000,236000,960000,170000,1360000,"NE"
54,"American Robin",7610,22,10,4427325.53,4453200,0.141867172595569,3525462.8,5183041.5,3253465.975,5540992.65,4430000,4450000,3530000,5180000,3250000,5540000,"NE"
54,"European Starling",4930,11,7,560485.01,539382.5,0.269059583633472,382469.1,788857.7,314862.125,863622.1,560000,539000,382000,789000,315000,864000,"NE"
54,"American Kestrel",3600,17,NA,7159.88,7122.5,0.282833972356393,4484.1,9245.6,3728.8,12042.375,7160,7120,4480,9250,3730,12000,"NE"
54,"Willow Flycatcher",4660,19,37,51436.61,49442.5,0.351028417819012,29712,76167.4,22458.2,90365.975,51400,49400,29700,76200,22500,90400,"NE"
54,"American Kestrel",3600,11,7,15897.6,15629,0.550959277067887,5739.2,28219.4,2938.55,34290.725,15900,15600,5740,28200,2940,34300,"NE"
54,"Chestnut-collared Longspur",5380,17,NA,21502.19,19506,0.580283801550172,7346.6,37947.3,1086,48831.575,21500,19500,7350,37900,1090,48800,"NE"
54,"Eastern Kingbird",4440,17,NA,141484.76,142163.5,0.232790220588197,101022.4,181769.5,80962.1,216223.675,141000,142000,101000,182000,81000,216000,"NE"
54,"Rock Pigeon",3131,17,NA,18034.44,17581.5,0.273995290532138,12031.5,23314.4,10021.875,28942.5,18000,17600,12000,23300,10000,28900,"NE"
54,"Chimney Swift",4230,19,37,1279859.39,1248776.5,0.25936428552674,895760,1721687.9,766224.825,2070986.3,1280000,1250000,896000,1720000,766000,2070000,"NE"
54,"Baltimore Oriole",5070,22,10,938625.63,920075,0.130313454723443,784272.9,1096450.5,765225.55,1183978.925,939000,920000,784000,1100000,765000,1180000,"NE"
54,"Brown-headed Cowbird",4950,11,7,5134515.82,5135177.5,0.208835738485057,3834995,6492805,3150261.475,7118934.3,5130000,5140000,3830000,6490000,3150000,7120000,"NE"
54,"American Robin",7610,18,12,1810426.07,1778360.5,0.159291869160537,1472211,2204860.1,1351865.95,2453565.35,1810000,1780000,1470000,2200000,1350000,2450000,"NE"
54,"House Finch",5190,18,12,168540.27,161925.5,0.413263499392495,90514.3,245855.7,56473.425,351850.875,169000,162000,90500,246000,56500,352000,"NE"
54,"Chimney Swift",4230,22,10,549135.08,518795,0.482418896150619,201369.4,939724.9,75897.025,1102297.225,549000,519000,201000,940000,75900,1100000,"NE"
54,"Ring-necked Pheasant",3091,22,10,159526.99,155033,0.330859757054788,90659.2,229554,64434.7,266125.5,160000,155000,90700,230000,64400,266000,"NE"
54,"Short-eared Owl",3670,17,NA,309.68,226,0.896229377706386,78.6,686.9,53.95,1005.4,310,226,78.6,687,54,1010,"NE"
54,"Wild Turkey",3100,19,37,626733.98,578190,0.300573011383067,411866.2,908647.7,367866.125,1100925.4,627000,578000,412000,909000,368000,1100000,"NE"
54,"Greater Prairie-Chicken",3050,18,12,2012.33,1848.5,0.741125125510826,197.1,4220.5,0,5180.75,2010,1850,197,4220,0,5180,"NE"
54,"Sharp-tailed Grouse",3080,18,12,3417.55,2983,0.705017479921487,666.1,7064.9,0,8664.025,3420,2980,666,7060,0,8660,"NE"
54,"Rock Wren",7150,18,12,8218.97,7409.5,0.642329392640136,2109.8,14803.8,831.85,19095.95,8220,7410,2110,14800,832,19100,"NE"
54,"Sedge Wren",7240,22,10,26672.89,22449,0.756595098563655,6077.6,56110.5,2807.125,84418.375,26700,22400,6080,56100,2810,84400,"NE"
54,"Dickcissel",6040,19,37,12179631.93,11831954.5,0.152075364688369,10013680.2,14645492.7,8964343.1,15785661.225,12200000,11800000,1e+07,14600000,8960000,15800000,"NE"
54,"American Redstart",6870,18,12,8754,8044,0.990090888298441,0,20105,0,26237.55,8750,8040,0,20100,0,26200,"NE"
54,"Red-bellied Woodpecker",4090,19,37,235850.02,225640,0.465772323359161,104170.4,367890.8,63636.85,482807.724999999,236000,226000,104000,368000,63600,483000,"NE"
54,"Rose-breasted Grosbeak",5950,19,37,111714.32,109113.5,0.55117427835003,39885.7,185934.7,20648.525,272558.9,112000,109000,39900,186000,20600,273000,"NE"
54,"Downy Woodpecker",3940,22,10,139849.19,141438,0.17679408970977,108202.6,170818.7,96134.025,183413.975,140000,141000,108000,171000,96100,183000,"NE"
54,"Baltimore Oriole",5070,18,12,82516.31,75866,0.608848837010987,19577.8,150227.7,4581.8,190739.05,82500,75900,19600,150000,4580,191000,"NE"
54,"Black-headed Grosbeak",5960,17,NA,19618.79,18949,0.365036413045534,11078.7,28763.6,8495.975,36068.15,19600,18900,11100,28800,8500,36100,"NE"
54,"Eastern Towhee",5870,11,7,48205.35,44136,0.549810495599539,16737.5,79768.9,11051.975,104834.25,48200,44100,16700,79800,11100,105000,"NE"
54,"House Finch",5190,11,7,61351.05,58896.5,0.335112743336653,37410.6,87575.9,21013.675,102873.775,61400,58900,37400,87600,21000,103000,"NE"
54,"Rock Pigeon",3131,19,37,337277.54,335814.5,0.262438837255168,231259.3,435230.8,164765.9,557328.85,337000,336000,231000,435000,165000,557000,"NE"
54,"American Crow",4880,18,12,62136.25,60566,0.414857417482513,30962,102212.7,23644.175,115491.725,62100,60600,31000,102000,23600,115000,"NE"
54,"Blue Grosbeak",5970,22,10,233531.29,225966.5,0.263605244444357,164189.3,321356.4,134592.1,379411.9,234000,226000,164000,321000,135000,379000,"NE"
54,"Prairie Falcon",3550,17,NA,25.52,9,1.9752793951991,2,69.6000000000001,0,121.325,25.5,9,2,69.6,0,121,"NE"
54,"Sedge Wren",7240,11,7,20772.24,19477,0.632468329064744,5571.9,36162.9,1356.45,51986.95,20800,19500,5570,36200,1360,52000,"NE"
54,"Yellow-breasted Chat",6830,19,37,77512.8,68567,0.921052090361922,5602.3,178341.8,558.6,228910.625,77500,68600,5600,178000,559,229000,"NE"
54,"Eastern Bluebird",7660,17,NA,762.97,733,0.39854000693774,435.3,1187.4,275.15,1423.075,763,733,435,1190,275,1420,"NE"
